INFO:root:Description: 迁移学习日志，参数如下
INFO:root:{'source_dataset': 'imagenet', 'target_dataset': 'caltech256', 'domain_label': 'real', 'arch': 'resnet50', 'model_path': '', 'resume': False, 'weight_decay': 0.0005, 'lr': 0.01, 'lr_factor': 0.2, 'bs': 32, 'momentum': 0.9, 'lr_step': 10, 'tensorboard_path': './runs/imagenet_caltech256/resnet50', 'checkpoint_path': './checkpoints/imagenet_caltech256/resnet50', 'checkpoint_save_step': 5, 'log_path': './log/resnet50/imagenet_caltech256/log1.log', 'end_epoch': 180}
INFO:root:Test set: LR: 0.01000000,  Average loss: 0.0798, Accuracy: 0.4320
INFO:root:Test set: LR: 0.00257595,  Average loss: 0.0474, Accuracy: 0.6868
INFO:root:Test set: LR: 0.00250000,  Average loss: 0.0458, Accuracy: 0.6910
INFO:root:Test set: LR: 0.00242481,  Average loss: 0.0457, Accuracy: 0.6938
INFO:root:Test set: LR: 0.00242481,  Average loss: 0.0472, Accuracy: 0.6881
INFO:root:Test set: LR: 0.00235040,  Average loss: 0.0471, Accuracy: 0.6830
INFO:root:Test set: LR: 0.00227680,  Average loss: 0.0458, Accuracy: 0.6913
INFO:root:Test set: LR: 0.00220404,  Average loss: 0.0459, Accuracy: 0.6925
INFO:root:Test set: LR: 0.00213212,  Average loss: 0.0465, Accuracy: 0.6873
INFO:root:Test set: LR: 0.00206107,  Average loss: 0.0451, Accuracy: 0.6932
INFO:root:Test set: LR: 0.00199092,  Average loss: 0.0464, Accuracy: 0.6871
INFO:root:Test set: LR: 0.00192169,  Average loss: 0.0448, Accuracy: 0.6975
INFO:root:Test set: LR: 0.00192169,  Average loss: 0.0461, Accuracy: 0.6930
INFO:root:Test set: LR: 0.00185340,  Average loss: 0.0456, Accuracy: 0.6921
INFO:root:Test set: LR: 0.00178606,  Average loss: 0.0462, Accuracy: 0.6896
INFO:root:Test set: LR: 0.00171970,  Average loss: 0.0452, Accuracy: 0.6946
INFO:root:Test set: LR: 0.00165435,  Average loss: 0.0455, Accuracy: 0.6981
INFO:root:Test set: LR: 0.00165435,  Average loss: 0.0450, Accuracy: 0.6938
INFO:root:Test set: LR: 0.00159001,  Average loss: 0.0450, Accuracy: 0.6953
INFO:root:Test set: LR: 0.00152671,  Average loss: 0.0455, Accuracy: 0.6966
INFO:root:Test set: LR: 0.00146447,  Average loss: 0.0456, Accuracy: 0.6949
INFO:root:Test set: LR: 0.00140330,  Average loss: 0.0452, Accuracy: 0.6958
INFO:root:Test set: LR: 0.00134323,  Average loss: 0.0440, Accuracy: 0.7023
INFO:root:Test set: LR: 0.00134323,  Average loss: 0.0450, Accuracy: 0.6979
INFO:root:Test set: LR: 0.00128428,  Average loss: 0.0451, Accuracy: 0.6904
INFO:root:Test set: LR: 0.00122645,  Average loss: 0.0440, Accuracy: 0.6989
INFO:root:Test set: LR: 0.00116978,  Average loss: 0.0442, Accuracy: 0.7009
INFO:root:Test set: LR: 0.00111427,  Average loss: 0.0441, Accuracy: 0.7057
INFO:root:Test set: LR: 0.00111427,  Average loss: 0.0439, Accuracy: 0.6984
INFO:root:Test set: LR: 0.00105995,  Average loss: 0.0440, Accuracy: 0.7004
INFO:root:Test set: LR: 0.00100682,  Average loss: 0.0429, Accuracy: 0.7063
INFO:root:Test set: LR: 0.00100682,  Average loss: 0.0432, Accuracy: 0.7057
INFO:root:Test set: LR: 0.00095492,  Average loss: 0.0432, Accuracy: 0.7046
INFO:root:Test set: LR: 0.00090424,  Average loss: 0.0432, Accuracy: 0.7063
INFO:root:Test set: LR: 0.00085481,  Average loss: 0.0433, Accuracy: 0.7043
INFO:root:Test set: LR: 0.00080665,  Average loss: 0.0427, Accuracy: 0.7083
INFO:root:Test set: LR: 0.00080665,  Average loss: 0.0429, Accuracy: 0.7117
INFO:root:Test set: LR: 0.00080665,  Average loss: 0.0439, Accuracy: 0.7078
INFO:root:Test set: LR: 0.00075976,  Average loss: 0.0429, Accuracy: 0.7114
INFO:root:Test set: LR: 0.00071416,  Average loss: 0.0433, Accuracy: 0.7111
INFO:root:Test set: LR: 0.00066987,  Average loss: 0.0433, Accuracy: 0.7091
INFO:root:Test set: LR: 0.00062690,  Average loss: 0.0432, Accuracy: 0.7075
INFO:root:Test set: LR: 0.00058526,  Average loss: 0.0432, Accuracy: 0.7078
INFO:root:Test set: LR: 0.00054497,  Average loss: 0.0436, Accuracy: 0.7060
INFO:root:Epoch 181 Test set: LR: 0.00050000,  Average loss: 0.0888, Accuracy: 0.7106
INFO:root:Epoch 182 Test set: LR: 0.00050000,  Average loss: 0.0894, Accuracy: 0.6990
INFO:root:Epoch 183 Test set: LR: 0.00049991,  Average loss: 0.0900, Accuracy: 0.7040
INFO:root:Epoch 184 Test set: LR: 0.00049966,  Average loss: 0.0892, Accuracy: 0.7047
INFO:root:Epoch 185 Test set: LR: 0.00049923,  Average loss: 0.0909, Accuracy: 0.7037
INFO:root:Epoch 186 Test set: LR: 0.00049863,  Average loss: 0.0887, Accuracy: 0.7121
INFO:root:Epoch 187 Test set: LR: 0.00049863,  Average loss: 0.0899, Accuracy: 0.7060
INFO:root:Epoch 188 Test set: LR: 0.00049786,  Average loss: 0.0899, Accuracy: 0.7040
INFO:root:Epoch 189 Test set: LR: 0.00049692,  Average loss: 0.0899, Accuracy: 0.7023
INFO:root:Epoch 190 Test set: LR: 0.00049581,  Average loss: 0.0912, Accuracy: 0.7077
INFO:root:Epoch 191 Test set: LR: 0.00049454,  Average loss: 0.0896, Accuracy: 0.7043
INFO:root:Epoch 192 Test set: LR: 0.00049309,  Average loss: 0.0901, Accuracy: 0.7054
INFO:root:Epoch 193 Test set: LR: 0.00049148,  Average loss: 0.0897, Accuracy: 0.7115
INFO:root:Epoch 194 Test set: LR: 0.00048970,  Average loss: 0.0902, Accuracy: 0.7078
INFO:root:Epoch 195 Test set: LR: 0.00048776,  Average loss: 0.0919, Accuracy: 0.7038
INFO:root:Epoch 196 Test set: LR: 0.00048566,  Average loss: 0.0920, Accuracy: 0.7035
INFO:root:Epoch 197 Test set: LR: 0.00048340,  Average loss: 0.0900, Accuracy: 0.7058
INFO:root:Epoch 198 Test set: LR: 0.00048097,  Average loss: 0.0939, Accuracy: 0.6981
INFO:root:Epoch 199 Test set: LR: 0.00047839,  Average loss: 0.0907, Accuracy: 0.7050
INFO:root:Epoch 200 Test set: LR: 0.00047565,  Average loss: 0.0910, Accuracy: 0.7091
INFO:root:Epoch 201 Test set: LR: 0.00047275,  Average loss: 0.0927, Accuracy: 0.6995
INFO:root:Epoch 202 Test set: LR: 0.00046970,  Average loss: 0.0936, Accuracy: 0.6984
INFO:root:Epoch 203 Test set: LR: 0.00046651,  Average loss: 0.0910, Accuracy: 0.7043
INFO:root:Epoch 204 Test set: LR: 0.00046316,  Average loss: 0.0927, Accuracy: 0.6969
INFO:root:Epoch 205 Test set: LR: 0.00045967,  Average loss: 0.0893, Accuracy: 0.7083
INFO:root:Epoch 206 Test set: LR: 0.00045603,  Average loss: 0.0910, Accuracy: 0.7020
INFO:root:Epoch 207 Test set: LR: 0.00045225,  Average loss: 0.0904, Accuracy: 0.7035
INFO:root:Epoch 208 Test set: LR: 0.00044834,  Average loss: 0.0940, Accuracy: 0.6950
INFO:root:Epoch 209 Test set: LR: 0.00044429,  Average loss: 0.0937, Accuracy: 0.6983
INFO:root:Epoch 210 Test set: LR: 0.00044010,  Average loss: 0.0903, Accuracy: 0.7047
INFO:root:Epoch 211 Test set: LR: 0.00043579,  Average loss: 0.0906, Accuracy: 0.7017
INFO:root:Epoch 212 Test set: LR: 0.00043134,  Average loss: 0.0920, Accuracy: 0.7029
INFO:root:Epoch 213 Test set: LR: 0.00042678,  Average loss: 0.0917, Accuracy: 0.7026
INFO:root:Epoch 214 Test set: LR: 0.00042209,  Average loss: 0.0907, Accuracy: 0.7092
INFO:root:Epoch 215 Test set: LR: 0.00041728,  Average loss: 0.0944, Accuracy: 0.6950
INFO:root:Epoch 216 Test set: LR: 0.00041236,  Average loss: 0.0925, Accuracy: 0.7015
INFO:root:Epoch 217 Test set: LR: 0.00040733,  Average loss: 0.0898, Accuracy: 0.7098
INFO:root:Epoch 218 Test set: LR: 0.00040219,  Average loss: 0.0920, Accuracy: 0.7033
INFO:root:Epoch 219 Test set: LR: 0.00039695,  Average loss: 0.0924, Accuracy: 0.7015
INFO:root:Epoch 220 Test set: LR: 0.00039160,  Average loss: 0.0917, Accuracy: 0.7054
INFO:root:Epoch 221 Test set: LR: 0.00038616,  Average loss: 0.0921, Accuracy: 0.7061
INFO:root:Epoch 222 Test set: LR: 0.00038062,  Average loss: 0.0912, Accuracy: 0.7072
INFO:root:Epoch 223 Test set: LR: 0.00037500,  Average loss: 0.0920, Accuracy: 0.6978
INFO:root:Epoch 224 Test set: LR: 0.00036929,  Average loss: 0.0920, Accuracy: 0.7012
INFO:root:Epoch 225 Test set: LR: 0.00036350,  Average loss: 0.0913, Accuracy: 0.7044
INFO:root:Epoch 226 Test set: LR: 0.00035763,  Average loss: 0.0905, Accuracy: 0.7020
INFO:root:Epoch 227 Test set: LR: 0.00035168,  Average loss: 0.0937, Accuracy: 0.6962
INFO:root:Epoch 228 Test set: LR: 0.00034567,  Average loss: 0.0919, Accuracy: 0.6996
INFO:root:Epoch 229 Test set: LR: 0.00033959,  Average loss: 0.0939, Accuracy: 0.6950
INFO:root:Epoch 230 Test set: LR: 0.00033345,  Average loss: 0.0929, Accuracy: 0.7009
INFO:root:Epoch 231 Test set: LR: 0.00032725,  Average loss: 0.0923, Accuracy: 0.6992
INFO:root:Epoch 232 Test set: LR: 0.00032100,  Average loss: 0.0921, Accuracy: 0.7033
INFO:root:Epoch 233 Test set: LR: 0.00031470,  Average loss: 0.0923, Accuracy: 0.7037
INFO:root:Epoch 234 Test set: LR: 0.00030836,  Average loss: 0.0909, Accuracy: 0.7010
INFO:root:Epoch 235 Test set: LR: 0.00030198,  Average loss: 0.0906, Accuracy: 0.7072
INFO:root:Epoch 236 Test set: LR: 0.00029556,  Average loss: 0.0894, Accuracy: 0.7044
INFO:root:Epoch 237 Test set: LR: 0.00028911,  Average loss: 0.0916, Accuracy: 0.7003
INFO:root:Epoch 238 Test set: LR: 0.00028263,  Average loss: 0.0901, Accuracy: 0.7080
INFO:root:Epoch 239 Test set: LR: 0.00027613,  Average loss: 0.0905, Accuracy: 0.7033
INFO:root:Epoch 240 Test set: LR: 0.00026961,  Average loss: 0.0907, Accuracy: 0.7046
INFO:root:Epoch 241 Test set: LR: 0.00026308,  Average loss: 0.0901, Accuracy: 0.7029
INFO:root:Epoch 242 Test set: LR: 0.00025654,  Average loss: 0.0918, Accuracy: 0.7015
INFO:root:Epoch 243 Test set: LR: 0.00025000,  Average loss: 0.0902, Accuracy: 0.7050
INFO:root:Epoch 244 Test set: LR: 0.00024346,  Average loss: 0.0910, Accuracy: 0.7037
INFO:root:Epoch 245 Test set: LR: 0.00023692,  Average loss: 0.0924, Accuracy: 0.7038
INFO:root:Epoch 246 Test set: LR: 0.00023039,  Average loss: 0.0896, Accuracy: 0.7118
INFO:root:Epoch 247 Test set: LR: 0.00022387,  Average loss: 0.0897, Accuracy: 0.7108
INFO:root:Epoch 248 Test set: LR: 0.00021737,  Average loss: 0.0908, Accuracy: 0.7055
INFO:root:Epoch 249 Test set: LR: 0.00021089,  Average loss: 0.0899, Accuracy: 0.7132
INFO:root:Epoch 250 Test set: LR: 0.00021089,  Average loss: 0.0923, Accuracy: 0.7029
INFO:root:Epoch 251 Test set: LR: 0.00020444,  Average loss: 0.0905, Accuracy: 0.7112
INFO:root:Epoch 252 Test set: LR: 0.00019802,  Average loss: 0.0896, Accuracy: 0.7086
INFO:root:Epoch 253 Test set: LR: 0.00019164,  Average loss: 0.0907, Accuracy: 0.7115
INFO:root:Epoch 254 Test set: LR: 0.00018530,  Average loss: 0.0893, Accuracy: 0.7132
INFO:root:Epoch 255 Test set: LR: 0.00017900,  Average loss: 0.0903, Accuracy: 0.7088
INFO:root:Epoch 256 Test set: LR: 0.00017275,  Average loss: 0.0906, Accuracy: 0.7098
INFO:root:Epoch 257 Test set: LR: 0.00016655,  Average loss: 0.0912, Accuracy: 0.7061
INFO:root:Epoch 258 Test set: LR: 0.00016041,  Average loss: 0.0908, Accuracy: 0.7084
INFO:root:Epoch 259 Test set: LR: 0.00015433,  Average loss: 0.0899, Accuracy: 0.7152
INFO:root:Epoch 260 Test set: LR: 0.00015433,  Average loss: 0.0897, Accuracy: 0.7118
INFO:root:Epoch 261 Test set: LR: 0.00014832,  Average loss: 0.0897, Accuracy: 0.7125
INFO:root:Epoch 262 Test set: LR: 0.00014237,  Average loss: 0.0886, Accuracy: 0.7143
INFO:root:Epoch 263 Test set: LR: 0.00013650,  Average loss: 0.0903, Accuracy: 0.7135
INFO:root:Epoch 264 Test set: LR: 0.00013071,  Average loss: 0.0895, Accuracy: 0.7165
INFO:root:Epoch 265 Test set: LR: 0.00013071,  Average loss: 0.0894, Accuracy: 0.7138
INFO:root:Epoch 266 Test set: LR: 0.00012500,  Average loss: 0.0891, Accuracy: 0.7152
INFO:root:Epoch 267 Test set: LR: 0.00011938,  Average loss: 0.0886, Accuracy: 0.7111
INFO:root:Epoch 268 Test set: LR: 0.00011384,  Average loss: 0.0908, Accuracy: 0.7064
INFO:root:Epoch 269 Test set: LR: 0.00010840,  Average loss: 0.0898, Accuracy: 0.7151
INFO:root:Epoch 270 Test set: LR: 0.00010305,  Average loss: 0.0890, Accuracy: 0.7115
INFO:root:Epoch 271 Test set: LR: 0.00009781,  Average loss: 0.0886, Accuracy: 0.7174
INFO:root:Epoch 272 Test set: LR: 0.00009781,  Average loss: 0.0904, Accuracy: 0.7121
INFO:root:Epoch 273 Test set: LR: 0.00009267,  Average loss: 0.0896, Accuracy: 0.7115
INFO:root:Epoch 274 Test set: LR: 0.00008764,  Average loss: 0.0887, Accuracy: 0.7155
INFO:root:Epoch 275 Test set: LR: 0.00008272,  Average loss: 0.0885, Accuracy: 0.7123
INFO:root:Epoch 276 Test set: LR: 0.00007791,  Average loss: 0.0882, Accuracy: 0.7149
INFO:root:Epoch 277 Test set: LR: 0.00007322,  Average loss: 0.0895, Accuracy: 0.7140
INFO:root:Epoch 278 Test set: LR: 0.00006866,  Average loss: 0.0885, Accuracy: 0.7148
INFO:root:Epoch 279 Test set: LR: 0.00006421,  Average loss: 0.0883, Accuracy: 0.7154
INFO:root:Epoch 280 Test set: LR: 0.00005990,  Average loss: 0.0886, Accuracy: 0.7126
INFO:root:Epoch 281 Test set: LR: 0.00005571,  Average loss: 0.0883, Accuracy: 0.7125
INFO:root:Epoch 282 Test set: LR: 0.00005166,  Average loss: 0.0892, Accuracy: 0.7106
INFO:root:Epoch 283 Test set: LR: 0.00004775,  Average loss: 0.0881, Accuracy: 0.7134
INFO:root:Epoch 284 Test set: LR: 0.00004397,  Average loss: 0.0880, Accuracy: 0.7142
INFO:root:Epoch 285 Test set: LR: 0.00004033,  Average loss: 0.0884, Accuracy: 0.7155
INFO:root:Epoch 286 Test set: LR: 0.00003684,  Average loss: 0.0885, Accuracy: 0.7172
INFO:root:Epoch 287 Test set: LR: 0.00003349,  Average loss: 0.0878, Accuracy: 0.7146
