INFO:root:Description: 迁移学习日志，参数如下
INFO:root:{'source_dataset': 'imagenet', 'target_dataset': 'food101', 'domain_label': 'real', 'arch': 'densenet161', 'model_path': '', 'resume': False, 'weight_decay': 0.0005, 'lr': 0.01, 'lr_factor': 0.2, 'bs': 32, 'momentum': 0.9, 'lr_step': 10, 'tensorboard_path': './runs/imagenet_food101/densenet161', 'checkpoint_path': './checkpoints/imagenet_food101/densenet161', 'checkpoint_save_step': 5, 'log_path': './log/densenet161/imagenet_food101/log1.log', 'end_epoch': 300}
INFO:root:Test set: LR: 0.01000000,  Average loss: 0.0612, Accuracy: 0.5045
INFO:root:Test set: LR: 0.00072318,  Average loss: 0.0276, Accuracy: 0.7833
INFO:root:Test set: LR: 0.00069629,  Average loss: 0.0280, Accuracy: 0.7828
INFO:root:Test set: LR: 0.00066987,  Average loss: 0.0278, Accuracy: 0.7827
INFO:root:Test set: LR: 0.00064393,  Average loss: 0.0278, Accuracy: 0.7825
INFO:root:Test set: LR: 0.00061847,  Average loss: 0.0281, Accuracy: 0.7820
INFO:root:Test set: LR: 0.00059348,  Average loss: 0.0279, Accuracy: 0.7817
INFO:root:Test set: LR: 0.00056898,  Average loss: 0.0277, Accuracy: 0.7858
INFO:root:Test set: LR: 0.00056898,  Average loss: 0.0284, Accuracy: 0.7809
INFO:root:Test set: LR: 0.00054497,  Average loss: 0.0273, Accuracy: 0.7886
INFO:root:Test set: LR: 0.00054497,  Average loss: 0.0274, Accuracy: 0.7881
INFO:root:Test set: LR: 0.00052144,  Average loss: 0.0269, Accuracy: 0.7903
INFO:root:Test set: LR: 0.00052144,  Average loss: 0.0270, Accuracy: 0.7889
INFO:root:Test set: LR: 0.00049841,  Average loss: 0.0270, Accuracy: 0.7872
