INFO:root:Description: 预训练日志，参数如下
INFO:root:{'source_dataset': 'tinydomainnet', 'arch': 'densenet161', 'domain_label': 'real', 'lr': 0.01, 'lr_factor': 0.2, 'bs': 16, 'lr_step': 50, 'momentum': 0.9, 'weight_decay': 0.0005, 'tensorboard_path': './runs/domainnet/real/densenet161', 'checkpoint_path': './checkpoints/domainnet/real/densenet161', 'checkpoint_save_step': 5, 'log_path': './log/densenet161/domainnet/real/log1.log', 'end_epoch': 300}
INFO:root:Description: 预训练日志，参数如下
INFO:root:{'source_dataset': 'tinydomainnet', 'arch': 'densenet161', 'domain_label': 'real', 'lr': 0.005, 'lr_factor': 0.2, 'bs': 8, 'lr_step': 50, 'momentum': 0.9, 'weight_decay': 0.0005, 'tensorboard_path': './runs/domainnet/real/densenet161', 'checkpoint_path': './checkpoints/domainnet/real/densenet161', 'checkpoint_save_step': 5, 'log_path': './log/densenet161/domainnet/real/log1.log', 'end_epoch': 300}
INFO:root:Test set: LR: 0.00500000,  Average loss: 0.7955, Accuracy: 0.1761
INFO:root:Test set: LR: 0.00492146,  Average loss: 0.1853, Accuracy: 0.6158
INFO:root:Test set: LR: 0.00491481,  Average loss: 0.1672, Accuracy: 0.6415
INFO:root:Test set: LR: 0.00490791,  Average loss: 0.1667, Accuracy: 0.6436
INFO:root:Test set: LR: 0.00490073,  Average loss: 0.1823, Accuracy: 0.6476
INFO:root:Test set: LR: 0.00489330,  Average loss: 0.1486, Accuracy: 0.6736
INFO:root:Test set: LR: 0.00488560,  Average loss: 0.1649, Accuracy: 0.6666
INFO:root:Test set: LR: 0.00487764,  Average loss: 0.1751, Accuracy: 0.6436
INFO:root:Test set: LR: 0.00486942,  Average loss: 0.1758, Accuracy: 0.6603
INFO:root:Test set: LR: 0.00486094,  Average loss: 0.1337, Accuracy: 0.7105
INFO:root:Test set: LR: 0.00485220,  Average loss: 0.1462, Accuracy: 0.6893
INFO:root:Test set: LR: 0.00484320,  Average loss: 0.1352, Accuracy: 0.7136
INFO:root:Test set: LR: 0.00483395,  Average loss: 0.1618, Accuracy: 0.6779
INFO:root:Test set: LR: 0.00482444,  Average loss: 0.1344, Accuracy: 0.7078
INFO:root:Test set: LR: 0.00481468,  Average loss: 0.1355, Accuracy: 0.7134
INFO:root:Test set: LR: 0.00480466,  Average loss: 0.1347, Accuracy: 0.7160
INFO:root:Test set: LR: 0.00479439,  Average loss: 0.1288, Accuracy: 0.7252
INFO:root:Test set: LR: 0.00478386,  Average loss: 0.1354, Accuracy: 0.7167
INFO:root:Test set: LR: 0.00477309,  Average loss: 0.1367, Accuracy: 0.7196
INFO:root:Test set: LR: 0.00476207,  Average loss: 0.1201, Accuracy: 0.7427
INFO:root:Test set: LR: 0.00475080,  Average loss: 0.1249, Accuracy: 0.7391
INFO:root:Test set: LR: 0.00473928,  Average loss: 0.1242, Accuracy: 0.7393
INFO:root:Test set: LR: 0.00472752,  Average loss: 0.1264, Accuracy: 0.7359
INFO:root:Test set: LR: 0.00471551,  Average loss: 0.1222, Accuracy: 0.7370
INFO:root:Test set: LR: 0.00470326,  Average loss: 0.1226, Accuracy: 0.7398
INFO:root:Test set: LR: 0.00469077,  Average loss: 0.1148, Accuracy: 0.7570
INFO:root:Test set: LR: 0.00467803,  Average loss: 0.1222, Accuracy: 0.7449
INFO:root:Test set: LR: 0.00466506,  Average loss: 0.1157, Accuracy: 0.7604
INFO:root:Test set: LR: 0.00465186,  Average loss: 0.1250, Accuracy: 0.7500
INFO:root:Test set: LR: 0.00463841,  Average loss: 0.1339, Accuracy: 0.7408
INFO:root:Test set: LR: 0.00462473,  Average loss: 0.1178, Accuracy: 0.7577
INFO:root:Test set: LR: 0.00461082,  Average loss: 0.1187, Accuracy: 0.7572
INFO:root:Test set: LR: 0.00459668,  Average loss: 0.1191, Accuracy: 0.7565
INFO:root:Test set: LR: 0.00458230,  Average loss: 0.1148, Accuracy: 0.7585
INFO:root:Test set: LR: 0.00456770,  Average loss: 0.1233, Accuracy: 0.7442
INFO:root:Test set: LR: 0.00455287,  Average loss: 0.1156, Accuracy: 0.7547
INFO:root:Test set: LR: 0.00453782,  Average loss: 0.1131, Accuracy: 0.7647
INFO:root:Test set: LR: 0.00452254,  Average loss: 0.1212, Accuracy: 0.7614
INFO:root:Test set: LR: 0.00450704,  Average loss: 0.1043, Accuracy: 0.7772
INFO:root:Test set: LR: 0.00449132,  Average loss: 0.1116, Accuracy: 0.7691
INFO:root:Test set: LR: 0.00447539,  Average loss: 0.1086, Accuracy: 0.7714
INFO:root:Test set: LR: 0.00445923,  Average loss: 0.1138, Accuracy: 0.7693
INFO:root:Test set: LR: 0.00444286,  Average loss: 0.1188, Accuracy: 0.7580
INFO:root:Test set: LR: 0.00442628,  Average loss: 0.1039, Accuracy: 0.7813
INFO:root:Test set: LR: 0.00440949,  Average loss: 0.1113, Accuracy: 0.7722
INFO:root:Test set: LR: 0.00439249,  Average loss: 0.1041, Accuracy: 0.7803
INFO:root:Test set: LR: 0.00437528,  Average loss: 0.1043, Accuracy: 0.7822
INFO:root:Test set: LR: 0.00435786,  Average loss: 0.1100, Accuracy: 0.7778
INFO:root:Test set: LR: 0.00434024,  Average loss: 0.1113, Accuracy: 0.7696
INFO:root:Test set: LR: 0.00432242,  Average loss: 0.1044, Accuracy: 0.7860
INFO:root:Test set: LR: 0.00430440,  Average loss: 0.1075, Accuracy: 0.7827
INFO:root:Test set: LR: 0.00428618,  Average loss: 0.1083, Accuracy: 0.7749
INFO:root:Test set: LR: 0.00426777,  Average loss: 0.0975, Accuracy: 0.7890
INFO:root:Test set: LR: 0.00424916,  Average loss: 0.1053, Accuracy: 0.7798
INFO:root:Test set: LR: 0.00423036,  Average loss: 0.1014, Accuracy: 0.7845
INFO:root:Test set: LR: 0.00421137,  Average loss: 0.1080, Accuracy: 0.7847
INFO:root:Test set: LR: 0.00419219,  Average loss: 0.1109, Accuracy: 0.7804
INFO:root:Test set: LR: 0.00417283,  Average loss: 0.1075, Accuracy: 0.7890
INFO:root:Test set: LR: 0.00415328,  Average loss: 0.1152, Accuracy: 0.7755
INFO:root:Test set: LR: 0.00413355,  Average loss: 0.1025, Accuracy: 0.7901
INFO:root:Test set: LR: 0.00411364,  Average loss: 0.1002, Accuracy: 0.7944
INFO:root:Test set: LR: 0.00409356,  Average loss: 0.1077, Accuracy: 0.7822
INFO:root:Test set: LR: 0.00407330,  Average loss: 0.0950, Accuracy: 0.8032
INFO:root:Test set: LR: 0.00405287,  Average loss: 0.1010, Accuracy: 0.7962
INFO:root:Test set: LR: 0.00403227,  Average loss: 0.1107, Accuracy: 0.7854
INFO:root:Test set: LR: 0.00401150,  Average loss: 0.1047, Accuracy: 0.7891
INFO:root:Test set: LR: 0.00399056,  Average loss: 0.0976, Accuracy: 0.8001
INFO:root:Test set: LR: 0.00396946,  Average loss: 0.1002, Accuracy: 0.7921
INFO:root:Test set: LR: 0.00394820,  Average loss: 0.1019, Accuracy: 0.7913
INFO:root:Test set: LR: 0.00392678,  Average loss: 0.0950, Accuracy: 0.8017
INFO:root:Test set: LR: 0.00390521,  Average loss: 0.1041, Accuracy: 0.7896
INFO:root:Test set: LR: 0.00388348,  Average loss: 0.1102, Accuracy: 0.7814
INFO:root:Test set: LR: 0.00386160,  Average loss: 0.1051, Accuracy: 0.7863
INFO:root:Test set: LR: 0.00383957,  Average loss: 0.0990, Accuracy: 0.7957
INFO:root:Test set: LR: 0.00381739,  Average loss: 0.0943, Accuracy: 0.8006
INFO:root:Test set: LR: 0.00379507,  Average loss: 0.0968, Accuracy: 0.8039
INFO:root:Test set: LR: 0.00377260,  Average loss: 0.0939, Accuracy: 0.8027
INFO:root:Test set: LR: 0.00375000,  Average loss: 0.0968, Accuracy: 0.7960
INFO:root:Test set: LR: 0.00375000,  Average loss: 0.1000, Accuracy: 0.8014
INFO:root:Test set: LR: 0.00375000,  Average loss: 0.1047, Accuracy: 0.7971
INFO:root:Test set: LR: 0.00372726,  Average loss: 0.0943, Accuracy: 0.8086
INFO:root:Test set: LR: 0.00372726,  Average loss: 0.0981, Accuracy: 0.8026
INFO:root:Test set: LR: 0.00370438,  Average loss: 0.0962, Accuracy: 0.8017
INFO:root:Test set: LR: 0.00368138,  Average loss: 0.0989, Accuracy: 0.8024
INFO:root:Test set: LR: 0.00365824,  Average loss: 0.0911, Accuracy: 0.8111
INFO:root:Test set: LR: 0.00365824,  Average loss: 0.0979, Accuracy: 0.8032
INFO:root:Test set: LR: 0.00363498,  Average loss: 0.0982, Accuracy: 0.8053
INFO:root:Test set: LR: 0.00361159,  Average loss: 0.0958, Accuracy: 0.8006
INFO:root:Test set: LR: 0.00358808,  Average loss: 0.0973, Accuracy: 0.8019
INFO:root:Test set: LR: 0.00356445,  Average loss: 0.0984, Accuracy: 0.8089
INFO:root:Test set: LR: 0.00354070,  Average loss: 0.0932, Accuracy: 0.8067
INFO:root:Test set: LR: 0.00351684,  Average loss: 0.0920, Accuracy: 0.8086
INFO:root:Test set: LR: 0.00349287,  Average loss: 0.0915, Accuracy: 0.8129
INFO:root:Test set: LR: 0.00349287,  Average loss: 0.1017, Accuracy: 0.8011
INFO:root:Test set: LR: 0.00346879,  Average loss: 0.0935, Accuracy: 0.8067
INFO:root:Test set: LR: 0.00344460,  Average loss: 0.0968, Accuracy: 0.8068
INFO:root:Test set: LR: 0.00342031,  Average loss: 0.0865, Accuracy: 0.8234
INFO:root:Test set: LR: 0.00342031,  Average loss: 0.0971, Accuracy: 0.8083
INFO:root:Test set: LR: 0.00339592,  Average loss: 0.0987, Accuracy: 0.7980
INFO:root:Test set: LR: 0.00337143,  Average loss: 0.0947, Accuracy: 0.8093
INFO:root:Test set: LR: 0.00334684,  Average loss: 0.0951, Accuracy: 0.8070
INFO:root:Test set: LR: 0.00332217,  Average loss: 0.1012, Accuracy: 0.8008
INFO:root:Test set: LR: 0.00329740,  Average loss: 0.0922, Accuracy: 0.8091
INFO:root:Test set: LR: 0.00327254,  Average loss: 0.1012, Accuracy: 0.7983
INFO:root:Test set: LR: 0.00324760,  Average loss: 0.0957, Accuracy: 0.8063
INFO:root:Test set: LR: 0.00322258,  Average loss: 0.0954, Accuracy: 0.8147
INFO:root:Test set: LR: 0.00319748,  Average loss: 0.0870, Accuracy: 0.8166
INFO:root:Test set: LR: 0.00317230,  Average loss: 0.0949, Accuracy: 0.8063
INFO:root:Test set: LR: 0.00314705,  Average loss: 0.1014, Accuracy: 0.7952
INFO:root:Test set: LR: 0.00312172,  Average loss: 0.0930, Accuracy: 0.8127
INFO:root:Test set: LR: 0.00309633,  Average loss: 0.0848, Accuracy: 0.8304
INFO:root:Test set: LR: 0.00309633,  Average loss: 0.0918, Accuracy: 0.8160
INFO:root:Test set: LR: 0.00307088,  Average loss: 0.0860, Accuracy: 0.8242
INFO:root:Test set: LR: 0.00304536,  Average loss: 0.0864, Accuracy: 0.8217
INFO:root:Test set: LR: 0.00301978,  Average loss: 0.0880, Accuracy: 0.8207
INFO:root:Test set: LR: 0.00299414,  Average loss: 0.0852, Accuracy: 0.8258
INFO:root:Test set: LR: 0.00296845,  Average loss: 0.0873, Accuracy: 0.8178
INFO:root:Test set: LR: 0.00294271,  Average loss: 0.0863, Accuracy: 0.8260
INFO:root:Test set: LR: 0.00200000,  Average loss: 0.0805, Accuracy: 0.8420
INFO:root:Test set: LR: 0.00200000,  Average loss: 0.0790, Accuracy: 0.8432
INFO:root:Test set: LR: 0.00200000,  Average loss: 0.0833, Accuracy: 0.8312
INFO:root:Test set: LR: 0.00199981,  Average loss: 0.0789, Accuracy: 0.8388
INFO:root:Test set: LR: 0.00199923,  Average loss: 0.0816, Accuracy: 0.8383
INFO:root:Test set: LR: 0.00199827,  Average loss: 0.0795, Accuracy: 0.8414
INFO:root:Test set: LR: 0.00199692,  Average loss: 0.0822, Accuracy: 0.8360
INFO:root:Test set: LR: 0.00199518,  Average loss: 0.0862, Accuracy: 0.8281
INFO:root:Test set: LR: 0.00199307,  Average loss: 0.0828, Accuracy: 0.8343
INFO:root:Test set: LR: 0.00199057,  Average loss: 0.0866, Accuracy: 0.8312
INFO:root:Test set: LR: 0.00198769,  Average loss: 0.0821, Accuracy: 0.8320
INFO:root:Test set: LR: 0.00198443,  Average loss: 0.0796, Accuracy: 0.8398
INFO:root:Test set: LR: 0.00198079,  Average loss: 0.0901, Accuracy: 0.8248
INFO:root:Test set: LR: 0.00197677,  Average loss: 0.0784, Accuracy: 0.8422
INFO:root:Test set: LR: 0.00197237,  Average loss: 0.0822, Accuracy: 0.8399
INFO:root:Test set: LR: 0.00196760,  Average loss: 0.0893, Accuracy: 0.8298
INFO:root:Test set: LR: 0.00196246,  Average loss: 0.0856, Accuracy: 0.8325
INFO:root:Test set: LR: 0.00195694,  Average loss: 0.0828, Accuracy: 0.8320
INFO:root:Test set: LR: 0.00195106,  Average loss: 0.0863, Accuracy: 0.8317
INFO:root:{'source_dataset': 'tinydomainnet', 'arch': 'densenet161', 'domain_label': 'real', 'lr': 0.001, 'model_path': '/nfs4-p1/wjx/transferbility/experiment/checkpoints/domainnet/real/densenet161/2023-05-05T04:30:09.334276/densenet161-155-regular.pth', 'resume': True, 'lr_factor': 0.2, 'bs': 8, 'lr_step': 50, 'momentum': 0.9, 'weight_decay': 0.0005, 'tensorboard_path': './runs/domainnet/real/densenet161', 'checkpoint_path': './checkpoints/domainnet/real/densenet161', 'checkpoint_save_step': 5, 'log_path': './log/densenet161/domainnet/real/log1.log', 'end_epoch': 300}
INFO:root:Test set: LR: 0.00100000,  Average loss: 0.0725, Accuracy: 0.8588
INFO:root:Test set: LR: 0.00100000,  Average loss: 0.0712, Accuracy: 0.8596
INFO:root:Test set: LR: 0.00100000,  Average loss: 0.0730, Accuracy: 0.8540
INFO:root:Test set: LR: 0.00099988,  Average loss: 0.0694, Accuracy: 0.8599
INFO:root:Test set: LR: 0.00099988,  Average loss: 0.0719, Accuracy: 0.8552
INFO:root:Test set: LR: 0.00099953,  Average loss: 0.0769, Accuracy: 0.8489
INFO:root:Test set: LR: 0.00099894,  Average loss: 0.0746, Accuracy: 0.8517
INFO:root:Test set: LR: 0.00099812,  Average loss: 0.0772, Accuracy: 0.8465
INFO:root:Test set: LR: 0.00099707,  Average loss: 0.0768, Accuracy: 0.8509
INFO:root:Test set: LR: 0.00099578,  Average loss: 0.0789, Accuracy: 0.8502
INFO:root:Test set: LR: 0.00099426,  Average loss: 0.0745, Accuracy: 0.8599
INFO:root:Test set: LR: 0.00099251,  Average loss: 0.0723, Accuracy: 0.8571
INFO:root:Test set: LR: 0.00099052,  Average loss: 0.0783, Accuracy: 0.8478
INFO:root:Test set: LR: 0.00098831,  Average loss: 0.0732, Accuracy: 0.8589
INFO:root:Test set: LR: 0.00098587,  Average loss: 0.0764, Accuracy: 0.8524
INFO:root:Test set: LR: 0.00098320,  Average loss: 0.0866, Accuracy: 0.8384
INFO:root:Test set: LR: 0.00098030,  Average loss: 0.0807, Accuracy: 0.8447
INFO:root:Test set: LR: 0.00097717,  Average loss: 0.0771, Accuracy: 0.8481
INFO:root:Test set: LR: 0.00097383,  Average loss: 0.0793, Accuracy: 0.8463
INFO:root:Test set: LR: 0.00097026,  Average loss: 0.0766, Accuracy: 0.8468
INFO:root:Test set: LR: 0.00096647,  Average loss: 0.0797, Accuracy: 0.8470
INFO:root:Test set: LR: 0.00096246,  Average loss: 0.0797, Accuracy: 0.8470
INFO:root:Test set: LR: 0.00095823,  Average loss: 0.0790, Accuracy: 0.8455
INFO:root:Test set: LR: 0.00095379,  Average loss: 0.0787, Accuracy: 0.8476
INFO:root:Test set: LR: 0.00094913,  Average loss: 0.0797, Accuracy: 0.8491
INFO:root:Test set: LR: 0.00094427,  Average loss: 0.0763, Accuracy: 0.8504
INFO:root:Test set: LR: 0.00093919,  Average loss: 0.0766, Accuracy: 0.8543
INFO:root:Test set: LR: 0.00093391,  Average loss: 0.0792, Accuracy: 0.8494
INFO:root:Test set: LR: 0.00092843,  Average loss: 0.0761, Accuracy: 0.8509
INFO:root:Test set: LR: 0.00092274,  Average loss: 0.0754, Accuracy: 0.8534
INFO:root:Test set: LR: 0.00091686,  Average loss: 0.0777, Accuracy: 0.8491
INFO:root:Test set: LR: 0.00091078,  Average loss: 0.0810, Accuracy: 0.8427
INFO:root:Test set: LR: 0.00090451,  Average loss: 0.0751, Accuracy: 0.8517
INFO:root:Test set: LR: 0.00089805,  Average loss: 0.0797, Accuracy: 0.8458
INFO:root:Test set: LR: 0.00089140,  Average loss: 0.0752, Accuracy: 0.8529
INFO:root:Test set: LR: 0.00088457,  Average loss: 0.0769, Accuracy: 0.8471
INFO:root:Test set: LR: 0.00087755,  Average loss: 0.0790, Accuracy: 0.8501
INFO:root:Test set: LR: 0.00087036,  Average loss: 0.0736, Accuracy: 0.8494
INFO:root:Test set: LR: 0.00086300,  Average loss: 0.0779, Accuracy: 0.8481
INFO:root:Test set: LR: 0.00085546,  Average loss: 0.0750, Accuracy: 0.8519
INFO:root:Test set: LR: 0.00084776,  Average loss: 0.0757, Accuracy: 0.8504
INFO:root:Test set: LR: 0.00083990,  Average loss: 0.0781, Accuracy: 0.8476
INFO:root:Test set: LR: 0.00083187,  Average loss: 0.0770, Accuracy: 0.8512
INFO:root:Test set: LR: 0.00082369,  Average loss: 0.0805, Accuracy: 0.8488
INFO:root:Test set: LR: 0.00081536,  Average loss: 0.0787, Accuracy: 0.8470
INFO:root:Test set: LR: 0.00080688,  Average loss: 0.0753, Accuracy: 0.8558
INFO:root:Test set: LR: 0.00079826,  Average loss: 0.0739, Accuracy: 0.8550
INFO:root:Test set: LR: 0.00078949,  Average loss: 0.0725, Accuracy: 0.8625
INFO:root:Test set: LR: 0.00078949,  Average loss: 0.0771, Accuracy: 0.8545
INFO:root:Test set: LR: 0.00078059,  Average loss: 0.0733, Accuracy: 0.8594
INFO:root:Test set: LR: 0.00077156,  Average loss: 0.0761, Accuracy: 0.8573
INFO:root:Test set: LR: 0.00076240,  Average loss: 0.0756, Accuracy: 0.8558
INFO:root:Test set: LR: 0.00075312,  Average loss: 0.0737, Accuracy: 0.8529
INFO:root:Test set: LR: 0.00074372,  Average loss: 0.0783, Accuracy: 0.8524
INFO:root:Test set: LR: 0.00073420,  Average loss: 0.0766, Accuracy: 0.8530
INFO:root:Test set: LR: 0.00072458,  Average loss: 0.0761, Accuracy: 0.8514
INFO:root:Test set: LR: 0.00071485,  Average loss: 0.0763, Accuracy: 0.8532
INFO:root:Test set: LR: 0.00070502,  Average loss: 0.0773, Accuracy: 0.8486
INFO:root:Test set: LR: 0.00069509,  Average loss: 0.0739, Accuracy: 0.8561
INFO:root:Test set: LR: 0.00068507,  Average loss: 0.0741, Accuracy: 0.8550
INFO:root:Test set: LR: 0.00067496,  Average loss: 0.0759, Accuracy: 0.8522
INFO:root:Test set: LR: 0.00066477,  Average loss: 0.0755, Accuracy: 0.8514
INFO:root:Test set: LR: 0.00065451,  Average loss: 0.0757, Accuracy: 0.8550
INFO:root:Test set: LR: 0.00064417,  Average loss: 0.0747, Accuracy: 0.8542
INFO:root:Test set: LR: 0.00063376,  Average loss: 0.0783, Accuracy: 0.8515
INFO:root:Test set: LR: 0.00062330,  Average loss: 0.0793, Accuracy: 0.8488
INFO:root:Test set: LR: 0.00061277,  Average loss: 0.0741, Accuracy: 0.8517
INFO:root:Test set: LR: 0.00060219,  Average loss: 0.0774, Accuracy: 0.8558
INFO:root:Test set: LR: 0.00059156,  Average loss: 0.0746, Accuracy: 0.8592
INFO:root:Test set: LR: 0.00058089,  Average loss: 0.0721, Accuracy: 0.8545
INFO:root:Test set: LR: 0.00057018,  Average loss: 0.0771, Accuracy: 0.8494
INFO:root:Test set: LR: 0.00055944,  Average loss: 0.0787, Accuracy: 0.8512
INFO:root:Test set: LR: 0.00054867,  Average loss: 0.0752, Accuracy: 0.8553
INFO:root:Test set: LR: 0.00053788,  Average loss: 0.0759, Accuracy: 0.8520
INFO:root:Test set: LR: 0.00052707,  Average loss: 0.0716, Accuracy: 0.8619
INFO:root:Test set: LR: 0.00051625,  Average loss: 0.0705, Accuracy: 0.8591
INFO:root:Test set: LR: 0.00050542,  Average loss: 0.0739, Accuracy: 0.8570
INFO:root:Test set: LR: 0.00049458,  Average loss: 0.0726, Accuracy: 0.8543
INFO:root:Test set: LR: 0.00048375,  Average loss: 0.0750, Accuracy: 0.8563
INFO:root:Test set: LR: 0.00047293,  Average loss: 0.0720, Accuracy: 0.8578
INFO:root:Test set: LR: 0.00046212,  Average loss: 0.0762, Accuracy: 0.8553
INFO:root:Test set: LR: 0.00045133,  Average loss: 0.0738, Accuracy: 0.8566
INFO:root:Test set: LR: 0.00044056,  Average loss: 0.0729, Accuracy: 0.8594
INFO:root:Test set: LR: 0.00042982,  Average loss: 0.0717, Accuracy: 0.8597
INFO:root:Test set: LR: 0.00041911,  Average loss: 0.0760, Accuracy: 0.8525
INFO:root:Test set: LR: 0.00040844,  Average loss: 0.0747, Accuracy: 0.8588
INFO:root:Test set: LR: 0.00039781,  Average loss: 0.0730, Accuracy: 0.8576
INFO:root:Test set: LR: 0.00038723,  Average loss: 0.0726, Accuracy: 0.8606
INFO:root:Test set: LR: 0.00037670,  Average loss: 0.0706, Accuracy: 0.8643
INFO:root:Test set: LR: 0.00037670,  Average loss: 0.0713, Accuracy: 0.8597
INFO:root:Test set: LR: 0.00036624,  Average loss: 0.0703, Accuracy: 0.8604
INFO:root:Test set: LR: 0.00035583,  Average loss: 0.0717, Accuracy: 0.8642
INFO:root:Test set: LR: 0.00034549,  Average loss: 0.0730, Accuracy: 0.8615
INFO:root:Test set: LR: 0.00033523,  Average loss: 0.0732, Accuracy: 0.8583
INFO:root:Test set: LR: 0.00032504,  Average loss: 0.0737, Accuracy: 0.8548
INFO:root:Test set: LR: 0.00031493,  Average loss: 0.0707, Accuracy: 0.8614
INFO:root:Test set: LR: 0.00030491,  Average loss: 0.0705, Accuracy: 0.8624
INFO:root:Test set: LR: 0.00029498,  Average loss: 0.0730, Accuracy: 0.8597
INFO:root:Test set: LR: 0.00028515,  Average loss: 0.0708, Accuracy: 0.8591
INFO:root:Test set: LR: 0.00027542,  Average loss: 0.0683, Accuracy: 0.8661
INFO:root:Test set: LR: 0.00027542,  Average loss: 0.0704, Accuracy: 0.8647
INFO:root:Test set: LR: 0.00026580,  Average loss: 0.0707, Accuracy: 0.8650
INFO:root:Test set: LR: 0.00025628,  Average loss: 0.0702, Accuracy: 0.8642
INFO:root:Test set: LR: 0.00024688,  Average loss: 0.0695, Accuracy: 0.8670
INFO:root:Test set: LR: 0.00024688,  Average loss: 0.0708, Accuracy: 0.8633
INFO:root:Test set: LR: 0.00023760,  Average loss: 0.0700, Accuracy: 0.8629
INFO:root:Test set: LR: 0.00022844,  Average loss: 0.0710, Accuracy: 0.8596
INFO:root:Test set: LR: 0.00021941,  Average loss: 0.0690, Accuracy: 0.8650
INFO:root:Test set: LR: 0.00021051,  Average loss: 0.0702, Accuracy: 0.8653
INFO:root:Test set: LR: 0.00020174,  Average loss: 0.0703, Accuracy: 0.8637
INFO:root:Test set: LR: 0.00019312,  Average loss: 0.0684, Accuracy: 0.8650
INFO:root:Test set: LR: 0.00018464,  Average loss: 0.0708, Accuracy: 0.8614
INFO:root:Test set: LR: 0.00017631,  Average loss: 0.0684, Accuracy: 0.8661
INFO:root:Test set: LR: 0.00016813,  Average loss: 0.0708, Accuracy: 0.8625
INFO:root:Test set: LR: 0.00016010,  Average loss: 0.0692, Accuracy: 0.8648
INFO:root:Test set: LR: 0.00015224,  Average loss: 0.0692, Accuracy: 0.8655
INFO:root:Test set: LR: 0.00014454,  Average loss: 0.0675, Accuracy: 0.8666
INFO:root:Test set: LR: 0.00013700,  Average loss: 0.0691, Accuracy: 0.8660
INFO:root:Test set: LR: 0.00012964,  Average loss: 0.0695, Accuracy: 0.8673
INFO:root:Test set: LR: 0.00012964,  Average loss: 0.0683, Accuracy: 0.8692
INFO:root:Test set: LR: 0.00012964,  Average loss: 0.0690, Accuracy: 0.8651
INFO:root:Test set: LR: 0.00012245,  Average loss: 0.0674, Accuracy: 0.8692
INFO:root:Test set: LR: 0.00011543,  Average loss: 0.0695, Accuracy: 0.8661
INFO:root:Test set: LR: 0.00010860,  Average loss: 0.0687, Accuracy: 0.8666
INFO:root:Test set: LR: 0.00010195,  Average loss: 0.0693, Accuracy: 0.8673
INFO:root:Test set: LR: 0.00009549,  Average loss: 0.0690, Accuracy: 0.8688
INFO:root:Test set: LR: 0.00008922,  Average loss: 0.0681, Accuracy: 0.8663
INFO:root:Test set: LR: 0.00008314,  Average loss: 0.0689, Accuracy: 0.8689
