INFO:root:Description: 迁移学习日志，参数如下
INFO:root:{'source_dataset': 'imagenet', 'target_dataset': 'dtd', 'domain_label': 'real', 'arch': 'mobilenet_v3_small', 'model_path': '', 'resume': False, 'weight_decay': 0.0005, 'lr': 0.002, 'lr_factor': 0.2, 'bs': 32, 'momentum': 0.9, 'lr_step': 50, 'tensorboard_path': './runs/imagenet_dtd/mobilenet_v3_small', 'checkpoint_path': './checkpoints/imagenet_dtd/mobilenet_v3_small', 'checkpoint_save_step': 5, 'log_path': './log/mobilenet_v3_small/imagenet_dtd/log1.log', 'end_epoch': 180}
INFO:root:Description: 迁移学习日志，参数如下
INFO:root:{'source_dataset': 'imagenet', 'target_dataset': 'dtd', 'domain_label': 'real', 'arch': 'mobilenet_v3_small', 'model_path': '', 'resume': False, 'weight_decay': 0.0005, 'lr': 0.002, 'lr_factor': 0.2, 'bs': 32, 'momentum': 0.9, 'lr_step': 50, 'tensorboard_path': './runs/imagenet_dtd/mobilenet_v3_small', 'checkpoint_path': './checkpoints/imagenet_dtd/mobilenet_v3_small', 'checkpoint_save_step': 5, 'log_path': './log/mobilenet_v3_small/imagenet_dtd/log1.log', 'end_epoch': 180}
INFO:root:Description: 迁移学习日志，参数如下
INFO:root:{'source_dataset': 'imagenet', 'target_dataset': 'dtd', 'domain_label': 'real', 'arch': 'mobilenet_v3_small', 'model_path': '', 'resume': False, 'weight_decay': 0.0005, 'lr': 0.002, 'lr_factor': 0.2, 'bs': 32, 'momentum': 0.9, 'lr_step': 50, 'tensorboard_path': './runs/imagenet_dtd/mobilenet_v3_small', 'checkpoint_path': './checkpoints/imagenet_dtd/mobilenet_v3_small', 'checkpoint_save_step': 5, 'log_path': './log/mobilenet_v3_small/imagenet_dtd/log1.log', 'end_epoch': 180}
INFO:root:Description: 迁移学习日志，参数如下
INFO:root:{'source_dataset': 'imagenet', 'target_dataset': 'dtd', 'domain_label': 'real', 'arch': 'mobilenet_v3_small', 'model_path': '', 'resume': False, 'weight_decay': 0.0005, 'lr': 0.002, 'lr_factor': 0.2, 'bs': 32, 'momentum': 0.9, 'lr_step': 50, 'tensorboard_path': './runs/imagenet_dtd/mobilenet_v3_small', 'checkpoint_path': './checkpoints/imagenet_dtd/mobilenet_v3_small', 'checkpoint_save_step': 5, 'log_path': './log/mobilenet_v3_small/imagenet_dtd/log1.log', 'end_epoch': 180}
INFO:root:Description: 迁移学习日志，参数如下
INFO:root:{'source_dataset': 'imagenet', 'target_dataset': 'dtd', 'domain_label': 'real', 'arch': 'mobilenet_v3_small', 'model_path': '', 'resume': False, 'weight_decay': 0.0005, 'lr': 0.002, 'lr_factor': 0.2, 'bs': 32, 'momentum': 0.9, 'lr_step': 50, 'tensorboard_path': './runs/imagenet_dtd/mobilenet_v3_small', 'checkpoint_path': './checkpoints/imagenet_dtd/mobilenet_v3_small', 'checkpoint_save_step': 5, 'log_path': './log/mobilenet_v3_small/imagenet_dtd/log1.log', 'end_epoch': 180}
INFO:root:Description: 迁移学习日志，参数如下
INFO:root:{'source_dataset': 'imagenet', 'target_dataset': 'dtd', 'domain_label': 'real', 'arch': 'mobilenet_v3_small', 'model_path': '', 'resume': False, 'weight_decay': 0.0005, 'lr': 0.002, 'lr_factor': 0.2, 'bs': 32, 'momentum': 0.9, 'lr_step': 50, 'tensorboard_path': './runs/imagenet_dtd/mobilenet_v3_small', 'checkpoint_path': './checkpoints/imagenet_dtd/mobilenet_v3_small', 'checkpoint_save_step': 5, 'log_path': './log/mobilenet_v3_small/imagenet_dtd/log1.log', 'end_epoch': 180}
INFO:root:Test set: Average loss: 0.1197, Accuracy: 0.0436
INFO:root:Test set: Average loss: 0.1259, Accuracy: 0.1622
INFO:root:Test set: Average loss: 0.1259, Accuracy: 0.1585
INFO:root:Test set: Average loss: 0.1268, Accuracy: 0.1596
INFO:root:Test set: Average loss: 0.1270, Accuracy: 0.1574
INFO:root:Test set: Average loss: 0.1267, Accuracy: 0.1559
INFO:root:Test set: Average loss: 0.1269, Accuracy: 0.1596
INFO:root:Test set: Average loss: 0.1265, Accuracy: 0.1580
INFO:root:Test set: Average loss: 0.1268, Accuracy: 0.1590
INFO:root:Test set: Average loss: 0.1269, Accuracy: 0.1596
INFO:root:Test set: Average loss: 0.1261, Accuracy: 0.1606
INFO:root:Test set: Average loss: 0.1267, Accuracy: 0.1585
INFO:root:Test set: Average loss: 0.1267, Accuracy: 0.1585
INFO:root:Test set: Average loss: 0.1265, Accuracy: 0.1564
INFO:root:Test set: Average loss: 0.1270, Accuracy: 0.1617
INFO:root:Test set: Average loss: 0.1272, Accuracy: 0.1612
INFO:root:Test set: Average loss: 0.1271, Accuracy: 0.1569
INFO:root:Test set: Average loss: 0.1273, Accuracy: 0.1537
INFO:root:Test set: Average loss: 0.1276, Accuracy: 0.1553
INFO:root:Test set: Average loss: 0.1276, Accuracy: 0.1580
INFO:root:Test set: Average loss: 0.1281, Accuracy: 0.1532
INFO:root:Test set: Average loss: 0.1274, Accuracy: 0.1559
INFO:root:Test set: Average loss: 0.1277, Accuracy: 0.1590
INFO:root:Test set: Average loss: 0.1276, Accuracy: 0.1585
INFO:root:Test set: Average loss: 0.1279, Accuracy: 0.1553
INFO:root:Test set: Average loss: 0.1282, Accuracy: 0.1580
INFO:root:Test set: Average loss: 0.1286, Accuracy: 0.1596
INFO:root:Test set: Average loss: 0.1293, Accuracy: 0.1596
INFO:root:Test set: Average loss: 0.1288, Accuracy: 0.1580
INFO:root:Test set: Average loss: 0.1289, Accuracy: 0.1574
INFO:root:Test set: Average loss: 0.1289, Accuracy: 0.1532
INFO:root:Test set: Average loss: 0.1296, Accuracy: 0.1543
INFO:root:Test set: Average loss: 0.1293, Accuracy: 0.1580
INFO:root:Test set: Average loss: 0.1301, Accuracy: 0.1543
INFO:root:Test set: Average loss: 0.1303, Accuracy: 0.1527
INFO:root:Test set: Average loss: 0.1303, Accuracy: 0.1559
INFO:root:Test set: Average loss: 0.1306, Accuracy: 0.1569
INFO:root:Test set: Average loss: 0.1302, Accuracy: 0.1559
INFO:root:Test set: Average loss: 0.1311, Accuracy: 0.1553
INFO:root:Test set: Average loss: 0.1312, Accuracy: 0.1532
INFO:root:Test set: Average loss: 0.1310, Accuracy: 0.1569
INFO:root:Test set: Average loss: 0.1306, Accuracy: 0.1569
INFO:root:Test set: Average loss: 0.1304, Accuracy: 0.1532
INFO:root:Test set: Average loss: 0.1307, Accuracy: 0.1521
INFO:root:Test set: Average loss: 0.1302, Accuracy: 0.1585
INFO:root:Test set: Average loss: 0.1295, Accuracy: 0.1569
INFO:root:Test set: Average loss: 0.1297, Accuracy: 0.1559
INFO:root:Test set: Average loss: 0.1297, Accuracy: 0.1553
INFO:root:Test set: Average loss: 0.1300, Accuracy: 0.1569
INFO:root:Test set: Average loss: 0.1302, Accuracy: 0.1564
INFO:root:Test set: Average loss: 0.1306, Accuracy: 0.1559
INFO:root:Test set: Average loss: 0.1306, Accuracy: 0.1527
INFO:root:Test set: Average loss: 0.1309, Accuracy: 0.1553
INFO:root:Test set: Average loss: 0.1311, Accuracy: 0.1553
INFO:root:Test set: Average loss: 0.1308, Accuracy: 0.1559
INFO:root:Test set: Average loss: 0.1306, Accuracy: 0.1580
INFO:root:Test set: Average loss: 0.1308, Accuracy: 0.1559
INFO:root:Test set: Average loss: 0.1310, Accuracy: 0.1543
INFO:root:Test set: Average loss: 0.1312, Accuracy: 0.1553
INFO:root:Test set: Average loss: 0.1311, Accuracy: 0.1553
INFO:root:Test set: Average loss: 0.1311, Accuracy: 0.1548
INFO:root:Test set: Average loss: 0.1311, Accuracy: 0.1532
INFO:root:Test set: Average loss: 0.1313, Accuracy: 0.1553
INFO:root:Test set: Average loss: 0.1315, Accuracy: 0.1564
INFO:root:Test set: Average loss: 0.1312, Accuracy: 0.1548
INFO:root:Test set: Average loss: 0.1313, Accuracy: 0.1548
INFO:root:Test set: Average loss: 0.1315, Accuracy: 0.1537
INFO:root:Test set: Average loss: 0.1312, Accuracy: 0.1564
INFO:root:Test set: Average loss: 0.1313, Accuracy: 0.1569
INFO:root:Test set: Average loss: 0.1315, Accuracy: 0.1569
INFO:root:Test set: Average loss: 0.1314, Accuracy: 0.1543
INFO:root:Test set: Average loss: 0.1315, Accuracy: 0.1548
INFO:root:Test set: Average loss: 0.1314, Accuracy: 0.1564
INFO:root:Test set: Average loss: 0.1313, Accuracy: 0.1543
INFO:root:Test set: Average loss: 0.1313, Accuracy: 0.1574
INFO:root:Test set: Average loss: 0.1314, Accuracy: 0.1559
INFO:root:Test set: Average loss: 0.1317, Accuracy: 0.1574
INFO:root:Test set: Average loss: 0.1318, Accuracy: 0.1564
INFO:root:Test set: Average loss: 0.1318, Accuracy: 0.1559
INFO:root:Test set: Average loss: 0.1318, Accuracy: 0.1574
INFO:root:Test set: Average loss: 0.1316, Accuracy: 0.1585
INFO:root:Test set: Average loss: 0.1316, Accuracy: 0.1585
INFO:root:Test set: Average loss: 0.1319, Accuracy: 0.1580
INFO:root:Test set: Average loss: 0.1319, Accuracy: 0.1574
INFO:root:Test set: Average loss: 0.1320, Accuracy: 0.1559
INFO:root:Test set: Average loss: 0.1320, Accuracy: 0.1564
INFO:root:Test set: Average loss: 0.1319, Accuracy: 0.1580
INFO:root:Test set: Average loss: 0.1317, Accuracy: 0.1596
INFO:root:Test set: Average loss: 0.1319, Accuracy: 0.1580
INFO:root:Test set: Average loss: 0.1321, Accuracy: 0.1569
INFO:root:Test set: Average loss: 0.1324, Accuracy: 0.1569
INFO:root:Test set: Average loss: 0.1323, Accuracy: 0.1590
INFO:root:Test set: Average loss: 0.1323, Accuracy: 0.1590
INFO:root:Test set: Average loss: 0.1324, Accuracy: 0.1585
INFO:root:Test set: Average loss: 0.1322, Accuracy: 0.1580
INFO:root:Test set: Average loss: 0.1322, Accuracy: 0.1559
INFO:root:Test set: Average loss: 0.1322, Accuracy: 0.1574
INFO:root:Test set: Average loss: 0.1322, Accuracy: 0.1559
INFO:root:Test set: Average loss: 0.1322, Accuracy: 0.1585
INFO:root:Test set: Average loss: 0.1325, Accuracy: 0.1590
INFO:root:Test set: Average loss: 0.1323, Accuracy: 0.1574
INFO:root:Test set: Average loss: 0.1323, Accuracy: 0.1580
INFO:root:Test set: Average loss: 0.1323, Accuracy: 0.1585
INFO:root:Test set: Average loss: 0.1320, Accuracy: 0.1585
INFO:root:Test set: Average loss: 0.1319, Accuracy: 0.1580
INFO:root:Test set: Average loss: 0.1321, Accuracy: 0.1596
INFO:root:Test set: Average loss: 0.1322, Accuracy: 0.1559
INFO:root:Test set: Average loss: 0.1321, Accuracy: 0.1564
INFO:root:Test set: Average loss: 0.1320, Accuracy: 0.1553
INFO:root:Test set: Average loss: 0.1321, Accuracy: 0.1559
INFO:root:Test set: Average loss: 0.1322, Accuracy: 0.1569
INFO:root:Test set: Average loss: 0.1323, Accuracy: 0.1574
INFO:root:Test set: Average loss: 0.1322, Accuracy: 0.1574
INFO:root:Test set: Average loss: 0.1324, Accuracy: 0.1574
INFO:root:Test set: Average loss: 0.1323, Accuracy: 0.1580
INFO:root:Test set: Average loss: 0.1323, Accuracy: 0.1564
INFO:root:Test set: Average loss: 0.1321, Accuracy: 0.1569
INFO:root:Test set: Average loss: 0.1323, Accuracy: 0.1564
INFO:root:Test set: Average loss: 0.1321, Accuracy: 0.1574
INFO:root:Test set: Average loss: 0.1322, Accuracy: 0.1580
INFO:root:Test set: Average loss: 0.1321, Accuracy: 0.1590
INFO:root:Test set: Average loss: 0.1319, Accuracy: 0.1596
INFO:root:Test set: Average loss: 0.1321, Accuracy: 0.1580
INFO:root:Test set: Average loss: 0.1323, Accuracy: 0.1564
INFO:root:Description: 迁移学习日志，参数如下
INFO:root:{'source_dataset': 'imagenet', 'target_dataset': 'dtd', 'domain_label': 'real', 'arch': 'mobilenet_v3_small', 'model_path': '', 'resume': False, 'weight_decay': 0.0005, 'lr': 0.002, 'lr_factor': 0.2, 'bs': 32, 'momentum': 0.9, 'lr_step': 50, 'tensorboard_path': './runs/imagenet_dtd/mobilenet_v3_small', 'checkpoint_path': './checkpoints/imagenet_dtd/mobilenet_v3_small', 'checkpoint_save_step': 5, 'log_path': './log/mobilenet_v3_small/imagenet_dtd/log1.log', 'end_epoch': 180}
