INFO:root:Description: 迁移学习日志，参数如下
INFO:root:{'source_dataset': 'imagenet', 'target_dataset': 'caltech256', 'domain_label': 'real', 'arch': 'mobilenet_v3_small', 'model_path': '', 'resume': False, 'weight_decay': 0.0005, 'lr': 0.01, 'lr_factor': 0.2, 'bs': 32, 'momentum': 0.9, 'lr_step': 10, 'tensorboard_path': './runs/imagenet_caltech256/mobilenet_v3_small', 'checkpoint_path': './checkpoints/imagenet_caltech256/mobilenet_v3_small', 'checkpoint_save_step': 5, 'log_path': './log/mobilenet_v3_small/imagenet_caltech256/log1.log', 'end_epoch': 180}
INFO:root:Test set: LR: 0.01000000,  Average loss: 0.0880, Accuracy: 0.3823
INFO:root:Test set: LR: 0.00828030,  Average loss: 0.0694, Accuracy: 0.5103
INFO:root:Test set: LR: 0.00821394,  Average loss: 0.0701, Accuracy: 0.5124
INFO:root:Test set: LR: 0.00821394,  Average loss: 0.0663, Accuracy: 0.5309
INFO:root:Test set: LR: 0.00821394,  Average loss: 0.0771, Accuracy: 0.4550
INFO:root:Test set: LR: 0.00814660,  Average loss: 0.0656, Accuracy: 0.5379
INFO:root:Test set: LR: 0.00814660,  Average loss: 0.0663, Accuracy: 0.5297
INFO:root:Test set: LR: 0.00807831,  Average loss: 0.0685, Accuracy: 0.5118
INFO:root:Test set: LR: 0.00800908,  Average loss: 0.0675, Accuracy: 0.5183
INFO:root:Test set: LR: 0.00793893,  Average loss: 0.0675, Accuracy: 0.5177
INFO:root:Test set: LR: 0.00786788,  Average loss: 0.0640, Accuracy: 0.5418
INFO:root:Test set: LR: 0.00786788,  Average loss: 0.0737, Accuracy: 0.4819
INFO:root:Test set: LR: 0.00779596,  Average loss: 0.0731, Accuracy: 0.4857
INFO:root:Test set: LR: 0.00772320,  Average loss: 0.0696, Accuracy: 0.5067
INFO:root:Test set: LR: 0.00764960,  Average loss: 0.0722, Accuracy: 0.4896
INFO:root:Test set: LR: 0.00757519,  Average loss: 0.0699, Accuracy: 0.5095
INFO:root:Test set: LR: 0.00750000,  Average loss: 0.0665, Accuracy: 0.5311
INFO:root:Test set: LR: 0.00742405,  Average loss: 0.0681, Accuracy: 0.5177
INFO:root:Test set: LR: 0.00734736,  Average loss: 0.0658, Accuracy: 0.5323
INFO:root:Test set: LR: 0.00726995,  Average loss: 0.0694, Accuracy: 0.5117
INFO:root:Test set: LR: 0.00719186,  Average loss: 0.0706, Accuracy: 0.4958
INFO:root:Test set: LR: 0.00711309,  Average loss: 0.0680, Accuracy: 0.5180
INFO:root:Test set: LR: 0.00703368,  Average loss: 0.0755, Accuracy: 0.4777
INFO:root:Test set: LR: 0.00695366,  Average loss: 0.0826, Accuracy: 0.4383
INFO:root:Test set: LR: 0.00687303,  Average loss: 0.0688, Accuracy: 0.5103
INFO:root:Test set: LR: 0.00679184,  Average loss: 0.0695, Accuracy: 0.5090
INFO:root:Test set: LR: 0.00671010,  Average loss: 0.0738, Accuracy: 0.4802
INFO:root:Test set: LR: 0.00662784,  Average loss: 0.0703, Accuracy: 0.5126
INFO:root:Test set: LR: 0.00654508,  Average loss: 0.0720, Accuracy: 0.4941
INFO:root:Test set: LR: 0.00646186,  Average loss: 0.0695, Accuracy: 0.5158
INFO:root:Test set: LR: 0.00637819,  Average loss: 0.0705, Accuracy: 0.5103
INFO:root:Test set: LR: 0.00629410,  Average loss: 0.0728, Accuracy: 0.4917
INFO:root:Test set: LR: 0.00620961,  Average loss: 0.0706, Accuracy: 0.5106
INFO:root:Test set: LR: 0.00612476,  Average loss: 0.0677, Accuracy: 0.5255
INFO:root:Test set: LR: 0.00603956,  Average loss: 0.0706, Accuracy: 0.5019
INFO:root:Test set: LR: 0.00595404,  Average loss: 0.0674, Accuracy: 0.5297
INFO:root:Test set: LR: 0.00586824,  Average loss: 0.0663, Accuracy: 0.5343
INFO:root:Test set: LR: 0.00578217,  Average loss: 0.0668, Accuracy: 0.5396
INFO:root:Test set: LR: 0.00569587,  Average loss: 0.0681, Accuracy: 0.5309
INFO:root:Test set: LR: 0.00560935,  Average loss: 0.0693, Accuracy: 0.5083
INFO:root:Test set: LR: 0.00552264,  Average loss: 0.0646, Accuracy: 0.5447
INFO:root:Test set: LR: 0.00552264,  Average loss: 0.0657, Accuracy: 0.5421
INFO:root:Test set: LR: 0.00543578,  Average loss: 0.0692, Accuracy: 0.5172
INFO:root:Test set: LR: 0.00534878,  Average loss: 0.0658, Accuracy: 0.5363
INFO:root:Test set: LR: 0.00526168,  Average loss: 0.0672, Accuracy: 0.5333
INFO:root:Test set: LR: 0.00517450,  Average loss: 0.0687, Accuracy: 0.5308
INFO:root:Test set: LR: 0.00508726,  Average loss: 0.0652, Accuracy: 0.5510
INFO:root:Test set: LR: 0.00508726,  Average loss: 0.0625, Accuracy: 0.5618
INFO:root:Test set: LR: 0.00508726,  Average loss: 0.0686, Accuracy: 0.5214
INFO:root:Test set: LR: 0.00500000,  Average loss: 0.0669, Accuracy: 0.5351
INFO:root:Test set: LR: 0.00491274,  Average loss: 0.0661, Accuracy: 0.5459
INFO:root:Test set: LR: 0.00482550,  Average loss: 0.0656, Accuracy: 0.5450
INFO:root:Test set: LR: 0.00473832,  Average loss: 0.0715, Accuracy: 0.5150
INFO:root:Test set: LR: 0.00465122,  Average loss: 0.0652, Accuracy: 0.5530
INFO:root:Test set: LR: 0.00456422,  Average loss: 0.0670, Accuracy: 0.5314
INFO:root:Test set: LR: 0.00447736,  Average loss: 0.0700, Accuracy: 0.5294
INFO:root:Test set: LR: 0.00439065,  Average loss: 0.0695, Accuracy: 0.5135
INFO:root:Test set: LR: 0.00430413,  Average loss: 0.0670, Accuracy: 0.5367
INFO:root:Test set: LR: 0.00421783,  Average loss: 0.0663, Accuracy: 0.5363
INFO:root:Test set: LR: 0.00413176,  Average loss: 0.0676, Accuracy: 0.5458
INFO:root:Test set: LR: 0.00404596,  Average loss: 0.0664, Accuracy: 0.5385
INFO:root:Test set: LR: 0.00396044,  Average loss: 0.0614, Accuracy: 0.5718
INFO:root:Test set: LR: 0.00396044,  Average loss: 0.0676, Accuracy: 0.5370
INFO:root:Test set: LR: 0.00387524,  Average loss: 0.0649, Accuracy: 0.5572
INFO:root:Test set: LR: 0.00379039,  Average loss: 0.0652, Accuracy: 0.5532
INFO:root:Test set: LR: 0.00370590,  Average loss: 0.0662, Accuracy: 0.5543
INFO:root:Test set: LR: 0.00362181,  Average loss: 0.0641, Accuracy: 0.5632
INFO:root:Test set: LR: 0.00353814,  Average loss: 0.0632, Accuracy: 0.5728
INFO:root:Test set: LR: 0.00353814,  Average loss: 0.0659, Accuracy: 0.5576
INFO:root:Test set: LR: 0.00345492,  Average loss: 0.0670, Accuracy: 0.5444
INFO:root:Test set: LR: 0.00337216,  Average loss: 0.0619, Accuracy: 0.5745
INFO:root:Test set: LR: 0.00337216,  Average loss: 0.0683, Accuracy: 0.5414
INFO:root:Test set: LR: 0.00328990,  Average loss: 0.0635, Accuracy: 0.5697
INFO:root:Test set: LR: 0.00320816,  Average loss: 0.0642, Accuracy: 0.5651
INFO:root:Test set: LR: 0.00312697,  Average loss: 0.0625, Accuracy: 0.5731
INFO:root:Test set: LR: 0.00304634,  Average loss: 0.0639, Accuracy: 0.5706
INFO:root:Test set: LR: 0.00296632,  Average loss: 0.0626, Accuracy: 0.5623
INFO:root:Test set: LR: 0.00288691,  Average loss: 0.0641, Accuracy: 0.5654
INFO:root:Test set: LR: 0.00280814,  Average loss: 0.0645, Accuracy: 0.5649
INFO:root:Test set: LR: 0.00273005,  Average loss: 0.0648, Accuracy: 0.5612
INFO:root:Test set: LR: 0.00265264,  Average loss: 0.0620, Accuracy: 0.5831
INFO:root:Test set: LR: 0.00265264,  Average loss: 0.0630, Accuracy: 0.5698
INFO:root:Test set: LR: 0.00257595,  Average loss: 0.0620, Accuracy: 0.5817
INFO:root:Test set: LR: 0.00250000,  Average loss: 0.0639, Accuracy: 0.5796
INFO:root:Test set: LR: 0.00242481,  Average loss: 0.0638, Accuracy: 0.5697
INFO:root:Test set: LR: 0.00235040,  Average loss: 0.0636, Accuracy: 0.5706
INFO:root:Test set: LR: 0.00227680,  Average loss: 0.0648, Accuracy: 0.5674
INFO:root:Test set: LR: 0.00220404,  Average loss: 0.0632, Accuracy: 0.5797
INFO:root:Test set: LR: 0.00213212,  Average loss: 0.0644, Accuracy: 0.5620
INFO:root:Test set: LR: 0.00206107,  Average loss: 0.0618, Accuracy: 0.5830
INFO:root:Test set: LR: 0.00199092,  Average loss: 0.0616, Accuracy: 0.5830
INFO:root:Test set: LR: 0.00192169,  Average loss: 0.0618, Accuracy: 0.5896
INFO:root:Test set: LR: 0.00192169,  Average loss: 0.0626, Accuracy: 0.5865
INFO:root:Test set: LR: 0.00185340,  Average loss: 0.0632, Accuracy: 0.5705
INFO:root:Test set: LR: 0.00178606,  Average loss: 0.0614, Accuracy: 0.5877
INFO:root:Test set: LR: 0.00171970,  Average loss: 0.0608, Accuracy: 0.5907
INFO:root:Test set: LR: 0.00171970,  Average loss: 0.0620, Accuracy: 0.5877
INFO:root:Test set: LR: 0.00165435,  Average loss: 0.0632, Accuracy: 0.5769
INFO:root:Test set: LR: 0.00159001,  Average loss: 0.0617, Accuracy: 0.5911
INFO:root:Test set: LR: 0.00159001,  Average loss: 0.0646, Accuracy: 0.5734
INFO:root:Test set: LR: 0.00152671,  Average loss: 0.0608, Accuracy: 0.5935
INFO:root:Test set: LR: 0.00152671,  Average loss: 0.0603, Accuracy: 0.5962
INFO:root:Test set: LR: 0.00152671,  Average loss: 0.0636, Accuracy: 0.5862
INFO:root:Test set: LR: 0.00146447,  Average loss: 0.0631, Accuracy: 0.5789
INFO:root:Test set: LR: 0.00140330,  Average loss: 0.0605, Accuracy: 0.5992
INFO:root:Test set: LR: 0.00140330,  Average loss: 0.0616, Accuracy: 0.5939
INFO:root:Test set: LR: 0.00134323,  Average loss: 0.0617, Accuracy: 0.5899
INFO:root:Test set: LR: 0.00128428,  Average loss: 0.0613, Accuracy: 0.5982
INFO:root:Test set: LR: 0.00122645,  Average loss: 0.0607, Accuracy: 0.5939
INFO:root:Test set: LR: 0.00116978,  Average loss: 0.0606, Accuracy: 0.6010
INFO:root:Test set: LR: 0.00116978,  Average loss: 0.0616, Accuracy: 0.5972
INFO:root:Test set: LR: 0.00111427,  Average loss: 0.0603, Accuracy: 0.5952
INFO:root:Test set: LR: 0.00105995,  Average loss: 0.0632, Accuracy: 0.5927
INFO:root:Test set: LR: 0.00100682,  Average loss: 0.0599, Accuracy: 0.6043
INFO:root:Test set: LR: 0.00100682,  Average loss: 0.0605, Accuracy: 0.5981
INFO:root:Test set: LR: 0.00095492,  Average loss: 0.0599, Accuracy: 0.6021
INFO:root:Test set: LR: 0.00090424,  Average loss: 0.0604, Accuracy: 0.6013
INFO:root:Test set: LR: 0.00085481,  Average loss: 0.0607, Accuracy: 0.6018
INFO:root:Test set: LR: 0.00080665,  Average loss: 0.0595, Accuracy: 0.6040
INFO:root:Test set: LR: 0.00075976,  Average loss: 0.0589, Accuracy: 0.6138
INFO:root:Test set: LR: 0.00075976,  Average loss: 0.0588, Accuracy: 0.6135
INFO:root:Test set: LR: 0.00071416,  Average loss: 0.0592, Accuracy: 0.6120
INFO:root:Test set: LR: 0.00066987,  Average loss: 0.0592, Accuracy: 0.6107
INFO:root:Test set: LR: 0.00062690,  Average loss: 0.0576, Accuracy: 0.6168
INFO:root:Test set: LR: 0.00062690,  Average loss: 0.0594, Accuracy: 0.6084
INFO:root:Test set: LR: 0.00058526,  Average loss: 0.0595, Accuracy: 0.6111
INFO:root:Test set: LR: 0.00054497,  Average loss: 0.0579, Accuracy: 0.6178
INFO:root:Test set: LR: 0.00054497,  Average loss: 0.0586, Accuracy: 0.6183
INFO:root:Test set: LR: 0.00054497,  Average loss: 0.0583, Accuracy: 0.6178
INFO:root:Test set: LR: 0.00050603,  Average loss: 0.0589, Accuracy: 0.6169
INFO:root:Test set: LR: 0.00046846,  Average loss: 0.0583, Accuracy: 0.6157
INFO:root:Test set: LR: 0.00043227,  Average loss: 0.0596, Accuracy: 0.6161
INFO:root:Test set: LR: 0.00040000,  Average loss: 0.0589, Accuracy: 0.6138
INFO:root:Test set: LR: 0.00040000,  Average loss: 0.0582, Accuracy: 0.6180
INFO:root:Test set: LR: 0.00040000,  Average loss: 0.0583, Accuracy: 0.6195
INFO:root:Test set: LR: 0.00040000,  Average loss: 0.0582, Accuracy: 0.6209
INFO:root:Test set: LR: 0.00040000,  Average loss: 0.0589, Accuracy: 0.6172
INFO:root:Test set: LR: 0.00039993,  Average loss: 0.0582, Accuracy: 0.6158
INFO:root:Test set: LR: 0.00039973,  Average loss: 0.0581, Accuracy: 0.6174
INFO:root:Test set: LR: 0.00039938,  Average loss: 0.0578, Accuracy: 0.6211
INFO:root:Test set: LR: 0.00039938,  Average loss: 0.0583, Accuracy: 0.6177
INFO:root:Test set: LR: 0.00039890,  Average loss: 0.0589, Accuracy: 0.6172
INFO:root:Test set: LR: 0.00039829,  Average loss: 0.0588, Accuracy: 0.6127
INFO:root:Test set: LR: 0.00039754,  Average loss: 0.0592, Accuracy: 0.6161
INFO:root:Test set: LR: 0.00039665,  Average loss: 0.0580, Accuracy: 0.6161
INFO:root:Test set: LR: 0.00039563,  Average loss: 0.0578, Accuracy: 0.6172
INFO:root:Test set: LR: 0.00039447,  Average loss: 0.0591, Accuracy: 0.6132
INFO:root:Test set: LR: 0.00039319,  Average loss: 0.0592, Accuracy: 0.6177
INFO:root:Test set: LR: 0.00039176,  Average loss: 0.0595, Accuracy: 0.6154
INFO:root:Test set: LR: 0.00039021,  Average loss: 0.0584, Accuracy: 0.6182
INFO:root:Test set: LR: 0.00038853,  Average loss: 0.0584, Accuracy: 0.6166
INFO:root:Test set: LR: 0.00038672,  Average loss: 0.0588, Accuracy: 0.6183
INFO:root:Test set: LR: 0.00038478,  Average loss: 0.0590, Accuracy: 0.6178
INFO:root:Test set: LR: 0.00038271,  Average loss: 0.0605, Accuracy: 0.6111
INFO:root:Test set: LR: 0.00038052,  Average loss: 0.0590, Accuracy: 0.6148
INFO:root:Test set: LR: 0.00037820,  Average loss: 0.0592, Accuracy: 0.6172
INFO:root:Test set: LR: 0.00037576,  Average loss: 0.0596, Accuracy: 0.6157
INFO:root:Test set: LR: 0.00037321,  Average loss: 0.0584, Accuracy: 0.6171
INFO:root:Test set: LR: 0.00037053,  Average loss: 0.0591, Accuracy: 0.6140
INFO:root:Test set: LR: 0.00036773,  Average loss: 0.0592, Accuracy: 0.6183
INFO:root:Test set: LR: 0.00036483,  Average loss: 0.0596, Accuracy: 0.6094
INFO:root:Test set: LR: 0.00036180,  Average loss: 0.0589, Accuracy: 0.6169
INFO:root:Test set: LR: 0.00035867,  Average loss: 0.0583, Accuracy: 0.6192
INFO:root:Test set: LR: 0.00035543,  Average loss: 0.0592, Accuracy: 0.6137
INFO:root:Test set: LR: 0.00035208,  Average loss: 0.0588, Accuracy: 0.6155
INFO:root:Test set: LR: 0.00034863,  Average loss: 0.0590, Accuracy: 0.6135
INFO:root:Test set: LR: 0.00034507,  Average loss: 0.0587, Accuracy: 0.6185
INFO:root:Test set: LR: 0.00034142,  Average loss: 0.0590, Accuracy: 0.6117
INFO:root:Test set: LR: 0.00033767,  Average loss: 0.0588, Accuracy: 0.6172
INFO:root:Test set: LR: 0.00033383,  Average loss: 0.0585, Accuracy: 0.6158
INFO:root:Test set: LR: 0.00032989,  Average loss: 0.0593, Accuracy: 0.6138
INFO:root:Test set: LR: 0.00032586,  Average loss: 0.0591, Accuracy: 0.6134
INFO:root:Test set: LR: 0.00032175,  Average loss: 0.0588, Accuracy: 0.6189
INFO:root:Test set: LR: 0.00031756,  Average loss: 0.0587, Accuracy: 0.6132
INFO:root:Test set: LR: 0.00031328,  Average loss: 0.0588, Accuracy: 0.6214
INFO:root:Test set: LR: 0.00031328,  Average loss: 0.0586, Accuracy: 0.6205
INFO:root:Test set: LR: 0.00030893,  Average loss: 0.0592, Accuracy: 0.6168
INFO:root:Test set: LR: 0.00030450,  Average loss: 0.0586, Accuracy: 0.6206
INFO:root:Test set: LR: 0.00030000,  Average loss: 0.0586, Accuracy: 0.6165
INFO:root:Test set: LR: 0.00029543,  Average loss: 0.0591, Accuracy: 0.6166
INFO:root:Test set: LR: 0.00029080,  Average loss: 0.0582, Accuracy: 0.6219
INFO:root:Test set: LR: 0.00029080,  Average loss: 0.0584, Accuracy: 0.6198
INFO:root:Test set: LR: 0.00028610,  Average loss: 0.0586, Accuracy: 0.6242
INFO:root:Test set: LR: 0.00028610,  Average loss: 0.0585, Accuracy: 0.6177
INFO:root:Test set: LR: 0.00028135,  Average loss: 0.0591, Accuracy: 0.6189
INFO:root:Test set: LR: 0.00027654,  Average loss: 0.0591, Accuracy: 0.6191
INFO:root:Test set: LR: 0.00027167,  Average loss: 0.0584, Accuracy: 0.6161
INFO:root:Test set: LR: 0.00026676,  Average loss: 0.0588, Accuracy: 0.6191
INFO:root:Test set: LR: 0.00026180,  Average loss: 0.0585, Accuracy: 0.6195
INFO:root:Test set: LR: 0.00025680,  Average loss: 0.0587, Accuracy: 0.6163
INFO:root:Test set: LR: 0.00025176,  Average loss: 0.0585, Accuracy: 0.6188
INFO:root:Test set: LR: 0.00024669,  Average loss: 0.0579, Accuracy: 0.6222
INFO:root:Test set: LR: 0.00024158,  Average loss: 0.0586, Accuracy: 0.6183
INFO:root:Test set: LR: 0.00023645,  Average loss: 0.0586, Accuracy: 0.6178
INFO:root:Test set: LR: 0.00023129,  Average loss: 0.0584, Accuracy: 0.6175
INFO:root:Test set: LR: 0.00022611,  Average loss: 0.0584, Accuracy: 0.6186
INFO:root:Test set: LR: 0.00022091,  Average loss: 0.0588, Accuracy: 0.6177
INFO:root:Test set: LR: 0.00021569,  Average loss: 0.0590, Accuracy: 0.6160
INFO:root:Test set: LR: 0.00021047,  Average loss: 0.0583, Accuracy: 0.6189
INFO:root:Test set: LR: 0.00020524,  Average loss: 0.0585, Accuracy: 0.6202
INFO:root:Test set: LR: 0.00020000,  Average loss: 0.0582, Accuracy: 0.6217
INFO:root:Test set: LR: 0.00019476,  Average loss: 0.0585, Accuracy: 0.6232
INFO:root:Test set: LR: 0.00018953,  Average loss: 0.0588, Accuracy: 0.6185
INFO:root:Test set: LR: 0.00018431,  Average loss: 0.0582, Accuracy: 0.6219
INFO:root:Test set: LR: 0.00017909,  Average loss: 0.0591, Accuracy: 0.6174
INFO:root:Test set: LR: 0.00017389,  Average loss: 0.0593, Accuracy: 0.6154
INFO:root:Test set: LR: 0.00016871,  Average loss: 0.0582, Accuracy: 0.6200
INFO:root:Test set: LR: 0.00016355,  Average loss: 0.0584, Accuracy: 0.6171
INFO:root:Test set: LR: 0.00015842,  Average loss: 0.0582, Accuracy: 0.6157
INFO:root:Test set: LR: 0.00015331,  Average loss: 0.0583, Accuracy: 0.6160
INFO:root:Test set: LR: 0.00014824,  Average loss: 0.0587, Accuracy: 0.6172
INFO:root:Test set: LR: 0.00014320,  Average loss: 0.0583, Accuracy: 0.6178
INFO:root:Test set: LR: 0.00013820,  Average loss: 0.0582, Accuracy: 0.6188
INFO:root:Test set: LR: 0.00013324,  Average loss: 0.0586, Accuracy: 0.6172
INFO:root:Test set: LR: 0.00012833,  Average loss: 0.0581, Accuracy: 0.6223
INFO:root:Test set: LR: 0.00012346,  Average loss: 0.0584, Accuracy: 0.6180
INFO:root:Test set: LR: 0.00011865,  Average loss: 0.0580, Accuracy: 0.6206
INFO:root:Test set: LR: 0.00011390,  Average loss: 0.0581, Accuracy: 0.6197
INFO:root:Test set: LR: 0.00010920,  Average loss: 0.0580, Accuracy: 0.6225
INFO:root:Test set: LR: 0.00010457,  Average loss: 0.0579, Accuracy: 0.6246
INFO:root:Test set: LR: 0.00010457,  Average loss: 0.0580, Accuracy: 0.6229
INFO:root:Test set: LR: 0.00010000,  Average loss: 0.0580, Accuracy: 0.6206
INFO:root:Test set: LR: 0.00009550,  Average loss: 0.0579, Accuracy: 0.6211
INFO:root:Test set: LR: 0.00009107,  Average loss: 0.0584, Accuracy: 0.6194
INFO:root:Test set: LR: 0.00008672,  Average loss: 0.0580, Accuracy: 0.6166
INFO:root:Test set: LR: 0.00008244,  Average loss: 0.0581, Accuracy: 0.6209
INFO:root:Test set: LR: 0.00007825,  Average loss: 0.0580, Accuracy: 0.6217
INFO:root:Test set: LR: 0.00007414,  Average loss: 0.0581, Accuracy: 0.6208
INFO:root:Test set: LR: 0.00007011,  Average loss: 0.0576, Accuracy: 0.6211
INFO:root:Test set: LR: 0.00006617,  Average loss: 0.0579, Accuracy: 0.6206
INFO:root:Test set: LR: 0.00006233,  Average loss: 0.0580, Accuracy: 0.6222
INFO:root:Test set: LR: 0.00005858,  Average loss: 0.0582, Accuracy: 0.6203
INFO:root:Test set: LR: 0.00005493,  Average loss: 0.0583, Accuracy: 0.6203
INFO:root:Test set: LR: 0.00005137,  Average loss: 0.0580, Accuracy: 0.6223
INFO:root:Test set: LR: 0.00004792,  Average loss: 0.0580, Accuracy: 0.6239
INFO:root:Test set: LR: 0.00004457,  Average loss: 0.0583, Accuracy: 0.6214
INFO:root:Test set: LR: 0.00004133,  Average loss: 0.0581, Accuracy: 0.6206
INFO:root:Test set: LR: 0.00003820,  Average loss: 0.0580, Accuracy: 0.6228
INFO:root:Test set: LR: 0.00003517,  Average loss: 0.0579, Accuracy: 0.6225
INFO:root:Test set: LR: 0.00003227,  Average loss: 0.0578, Accuracy: 0.6236
INFO:root:Test set: LR: 0.00002947,  Average loss: 0.0578, Accuracy: 0.6219
INFO:root:Test set: LR: 0.00002679,  Average loss: 0.0579, Accuracy: 0.6202
INFO:root:Test set: LR: 0.00002424,  Average loss: 0.0579, Accuracy: 0.6225
INFO:root:Test set: LR: 0.00002180,  Average loss: 0.0582, Accuracy: 0.6198
INFO:root:Test set: LR: 0.00001948,  Average loss: 0.0581, Accuracy: 0.6212
INFO:root:Test set: LR: 0.00001729,  Average loss: 0.0582, Accuracy: 0.6198
INFO:root:Test set: LR: 0.00001522,  Average loss: 0.0581, Accuracy: 0.6225
INFO:root:Test set: LR: 0.00001328,  Average loss: 0.0580, Accuracy: 0.6217
INFO:root:Test set: LR: 0.00001147,  Average loss: 0.0581, Accuracy: 0.6234
INFO:root:Test set: LR: 0.00000979,  Average loss: 0.0581, Accuracy: 0.6217
INFO:root:Test set: LR: 0.00000824,  Average loss: 0.0579, Accuracy: 0.6212
INFO:root:Test set: LR: 0.00000681,  Average loss: 0.0579, Accuracy: 0.6225
