INFO:root:Description: 预训练日志，参数如下
INFO:root:{'source_dataset': 'tinydomainnet', 'arch': 'vgg16', 'domain_label': 'real', 'lr': 0.01, 'lr_factor': 0.2, 'bs': 16, 'lr_step': 50, 'momentum': 0.9, 'weight_decay': 0.0005, 'tensorboard_path': './runs/domainnet/real/vgg16', 'checkpoint_path': './checkpoints/domainnet/real/vgg16', 'checkpoint_save_step': 5, 'log_path': './log/vgg16/domainnet/real/log1.log', 'end_epoch': 300, 'gpu_id': '0'}
INFO:root:Description: 预训练日志，参数如下
INFO:root:{'source_dataset': 'tinydomainnet', 'arch': 'vgg16', 'domain_label': 'real', 'lr': 0.01, 'lr_factor': 0.2, 'bs': 16, 'lr_step': 50, 'momentum': 0.9, 'weight_decay': 0.0005, 'tensorboard_path': './runs/domainnet/real/vgg16', 'checkpoint_path': './checkpoints/domainnet/real/vgg16', 'checkpoint_save_step': 5, 'log_path': './log/vgg16/domainnet/real/log1.log', 'end_epoch': 300, 'gpu_id': '0'}
INFO:root:Description: 预训练日志，参数如下
INFO:root:{'source_dataset': 'tinydomainnet', 'arch': 'vgg16', 'domain_label': 'real', 'lr': 0.01, 'lr_factor': 0.2, 'bs': 16, 'lr_step': 50, 'momentum': 0.9, 'weight_decay': 0.0005, 'tensorboard_path': './runs/domainnet/real/vgg16', 'checkpoint_path': './checkpoints/domainnet/real/vgg16', 'checkpoint_save_step': 5, 'log_path': './log/vgg16/domainnet/real/log1.log', 'end_epoch': 300, 'gpu_id': '0'}
INFO:root:Description: 预训练日志，参数如下
INFO:root:{'source_dataset': 'tinydomainnet', 'arch': 'vgg16', 'domain_label': 'real', 'lr': 0.01, 'lr_factor': 0.2, 'bs': 16, 'lr_step': 50, 'momentum': 0.9, 'weight_decay': 0.0005, 'tensorboard_path': './runs/domainnet/real/vgg16', 'checkpoint_path': './checkpoints/domainnet/real/vgg16', 'checkpoint_save_step': 5, 'log_path': './log/vgg16/domainnet/real/log1.log', 'end_epoch': 300, 'gpu_id': '0'}
INFO:root:Description: 预训练日志，参数如下
INFO:root:{'source_dataset': 'tinydomainnet', 'arch': 'vgg16', 'domain_label': 'real', 'lr': 0.01, 'lr_factor': 0.2, 'bs': 16, 'lr_step': 50, 'momentum': 0.9, 'weight_decay': 0.0005, 'tensorboard_path': './runs/domainnet/real/vgg16', 'checkpoint_path': './checkpoints/domainnet/real/vgg16', 'checkpoint_save_step': 5, 'log_path': './log/vgg16/domainnet/real/log1.log', 'end_epoch': 300, 'gpu_id': '0'}
INFO:root:Test set: LR: 0.01000000,  Average loss: 0.2069, Accuracy: 0.1116
INFO:root:Test set: LR: 0.00975528,  Average loss: 0.0921, Accuracy: 0.6023
INFO:root:Test set: LR: 0.00973884,  Average loss: 0.0827, Accuracy: 0.6369
INFO:root:Test set: LR: 0.00972188,  Average loss: 0.0816, Accuracy: 0.6410
INFO:root:Test set: LR: 0.00970440,  Average loss: 0.0804, Accuracy: 0.6567
INFO:root:Test set: LR: 0.00968641,  Average loss: 0.0820, Accuracy: 0.6461
INFO:root:Test set: LR: 0.00966790,  Average loss: 0.0806, Accuracy: 0.6500
INFO:root:Test set: LR: 0.00964888,  Average loss: 0.0779, Accuracy: 0.6670
INFO:root:Test set: LR: 0.00962935,  Average loss: 0.0854, Accuracy: 0.6287
INFO:root:Test set: LR: 0.00960932,  Average loss: 0.0783, Accuracy: 0.6633
INFO:root:Test set: LR: 0.00958877,  Average loss: 0.0695, Accuracy: 0.6985
INFO:root:Test set: LR: 0.00956773,  Average loss: 0.0698, Accuracy: 0.6952
INFO:root:Test set: LR: 0.00954618,  Average loss: 0.0792, Accuracy: 0.6675
INFO:root:Test set: LR: 0.00952414,  Average loss: 0.0731, Accuracy: 0.6902
INFO:root:Test set: LR: 0.00950159,  Average loss: 0.0748, Accuracy: 0.6800
INFO:root:Test set: LR: 0.00947856,  Average loss: 0.0693, Accuracy: 0.7023
INFO:root:Test set: LR: 0.00945503,  Average loss: 0.0719, Accuracy: 0.6942
INFO:root:Test set: LR: 0.00943102,  Average loss: 0.0658, Accuracy: 0.7182
INFO:root:Test set: LR: 0.00940652,  Average loss: 0.0756, Accuracy: 0.6733
INFO:root:Test set: LR: 0.00938153,  Average loss: 0.0661, Accuracy: 0.7115
INFO:root:Test set: LR: 0.00935607,  Average loss: 0.0662, Accuracy: 0.7144
INFO:root:Test set: LR: 0.00933013,  Average loss: 0.0643, Accuracy: 0.7200
INFO:root:Test set: LR: 0.00930371,  Average loss: 0.0744, Accuracy: 0.6802
INFO:root:Test set: LR: 0.00927682,  Average loss: 0.0635, Accuracy: 0.7254
INFO:root:Test set: LR: 0.00924946,  Average loss: 0.0764, Accuracy: 0.6769
INFO:root:Test set: LR: 0.00922164,  Average loss: 0.0616, Accuracy: 0.7372
INFO:root:Test set: LR: 0.00919335,  Average loss: 0.0682, Accuracy: 0.7105
INFO:root:Test set: LR: 0.00916461,  Average loss: 0.0691, Accuracy: 0.7070
INFO:root:Test set: LR: 0.00913540,  Average loss: 0.0599, Accuracy: 0.7401
INFO:root:Test set: LR: 0.00910575,  Average loss: 0.0619, Accuracy: 0.7324
INFO:root:Test set: LR: 0.00907564,  Average loss: 0.0663, Accuracy: 0.7183
INFO:root:Test set: LR: 0.00904508,  Average loss: 0.0670, Accuracy: 0.7054
INFO:root:Test set: LR: 0.00901409,  Average loss: 0.0608, Accuracy: 0.7468
INFO:root:Test set: LR: 0.00898265,  Average loss: 0.0724, Accuracy: 0.7059
INFO:root:Test set: LR: 0.00895078,  Average loss: 0.0562, Accuracy: 0.7624
INFO:root:Test set: LR: 0.00891847,  Average loss: 0.0624, Accuracy: 0.7372
INFO:root:Test set: LR: 0.00888573,  Average loss: 0.0583, Accuracy: 0.7464
INFO:root:Test set: LR: 0.00885257,  Average loss: 0.0610, Accuracy: 0.7362
INFO:root:Test set: LR: 0.00881898,  Average loss: 0.0638, Accuracy: 0.7377
INFO:root:Test set: LR: 0.00878498,  Average loss: 0.0613, Accuracy: 0.7408
INFO:root:Test set: LR: 0.00875056,  Average loss: 0.0646, Accuracy: 0.7349
INFO:root:Test set: LR: 0.00871572,  Average loss: 0.0660, Accuracy: 0.7290
INFO:root:Test set: LR: 0.00868049,  Average loss: 0.0615, Accuracy: 0.7398
INFO:root:Test set: LR: 0.00864484,  Average loss: 0.0563, Accuracy: 0.7647
INFO:root:Test set: LR: 0.00860880,  Average loss: 0.0555, Accuracy: 0.7673
INFO:root:Test set: LR: 0.00857236,  Average loss: 0.0590, Accuracy: 0.7452
INFO:root:Test set: LR: 0.00853553,  Average loss: 0.0577, Accuracy: 0.7563
INFO:root:Test set: LR: 0.00849832,  Average loss: 0.0585, Accuracy: 0.7542
INFO:root:Test set: LR: 0.00846072,  Average loss: 0.0591, Accuracy: 0.7480
INFO:root:Test set: LR: 0.00842274,  Average loss: 0.0580, Accuracy: 0.7557
INFO:root:Test set: LR: 0.00838438,  Average loss: 0.0615, Accuracy: 0.7418
INFO:root:Test set: LR: 0.00834565,  Average loss: 0.0570, Accuracy: 0.7573
INFO:root:Test set: LR: 0.00830656,  Average loss: 0.0520, Accuracy: 0.7763
INFO:root:Test set: LR: 0.00826710,  Average loss: 0.0573, Accuracy: 0.7626
INFO:root:Test set: LR: 0.00822729,  Average loss: 0.0568, Accuracy: 0.7559
INFO:root:Test set: LR: 0.00818712,  Average loss: 0.0563, Accuracy: 0.7637
INFO:root:Test set: LR: 0.00814660,  Average loss: 0.0558, Accuracy: 0.7740
INFO:root:Test set: LR: 0.00810574,  Average loss: 0.0547, Accuracy: 0.7736
INFO:root:Test set: LR: 0.00806454,  Average loss: 0.0677, Accuracy: 0.7246
INFO:root:Test set: LR: 0.00802300,  Average loss: 0.0526, Accuracy: 0.7762
INFO:root:Test set: LR: 0.00798112,  Average loss: 0.0670, Accuracy: 0.7301
INFO:root:Test set: LR: 0.00793893,  Average loss: 0.0597, Accuracy: 0.7493
INFO:root:Test set: LR: 0.00789641,  Average loss: 0.0600, Accuracy: 0.7555
INFO:root:Test set: LR: 0.00785357,  Average loss: 0.0669, Accuracy: 0.7380
INFO:root:Test set: LR: 0.00781042,  Average loss: 0.0587, Accuracy: 0.7683
INFO:root:Test set: LR: 0.00776696,  Average loss: 0.0502, Accuracy: 0.7865
INFO:root:Test set: LR: 0.00772320,  Average loss: 0.0572, Accuracy: 0.7642
INFO:root:Test set: LR: 0.00767913,  Average loss: 0.0501, Accuracy: 0.7922
INFO:root:Test set: LR: 0.00763478,  Average loss: 0.0548, Accuracy: 0.7675
INFO:root:Test set: LR: 0.00759014,  Average loss: 0.0530, Accuracy: 0.7739
INFO:root:Test set: LR: 0.00754521,  Average loss: 0.0554, Accuracy: 0.7755
INFO:root:Test set: LR: 0.00750000,  Average loss: 0.0565, Accuracy: 0.7678
INFO:root:Test set: LR: 0.00750000,  Average loss: 0.0586, Accuracy: 0.7626
INFO:root:Test set: LR: 0.00745452,  Average loss: 0.0541, Accuracy: 0.7736
INFO:root:Test set: LR: 0.00745452,  Average loss: 0.0598, Accuracy: 0.7596
INFO:root:Test set: LR: 0.00740877,  Average loss: 0.0565, Accuracy: 0.7663
INFO:root:Test set: LR: 0.00736275,  Average loss: 0.0480, Accuracy: 0.7963
INFO:root:Test set: LR: 0.00736275,  Average loss: 0.0537, Accuracy: 0.7737
INFO:root:Test set: LR: 0.00731648,  Average loss: 0.0591, Accuracy: 0.7593
INFO:root:Test set: LR: 0.00726995,  Average loss: 0.0530, Accuracy: 0.7888
INFO:root:Test set: LR: 0.00722318,  Average loss: 0.0527, Accuracy: 0.7758
INFO:root:Test set: LR: 0.00717616,  Average loss: 0.0578, Accuracy: 0.7665
INFO:root:Test set: LR: 0.00712890,  Average loss: 0.0511, Accuracy: 0.7904
INFO:root:Test set: LR: 0.00708140,  Average loss: 0.0526, Accuracy: 0.7780
INFO:root:Test set: LR: 0.00703368,  Average loss: 0.0508, Accuracy: 0.7876
INFO:root:Test set: LR: 0.00698574,  Average loss: 0.0531, Accuracy: 0.7775
INFO:root:Test set: LR: 0.00693758,  Average loss: 0.0517, Accuracy: 0.7793
INFO:root:Test set: LR: 0.00688920,  Average loss: 0.0547, Accuracy: 0.7714
INFO:root:Test set: LR: 0.00684062,  Average loss: 0.0571, Accuracy: 0.7721
INFO:root:Test set: LR: 0.00679184,  Average loss: 0.0542, Accuracy: 0.7716
INFO:root:Test set: LR: 0.00674286,  Average loss: 0.0523, Accuracy: 0.7847
INFO:root:Test set: LR: 0.00669369,  Average loss: 0.0587, Accuracy: 0.7586
INFO:root:Test set: LR: 0.00664433,  Average loss: 0.0526, Accuracy: 0.7798
INFO:root:Test set: LR: 0.00659480,  Average loss: 0.0544, Accuracy: 0.7762
INFO:root:Test set: LR: 0.00654508,  Average loss: 0.0503, Accuracy: 0.7880
INFO:root:Test set: LR: 0.00649520,  Average loss: 0.0603, Accuracy: 0.7586
INFO:root:Test set: LR: 0.00644516,  Average loss: 0.0518, Accuracy: 0.7903
INFO:root:Test set: LR: 0.00639496,  Average loss: 0.0556, Accuracy: 0.7813
INFO:root:Test set: LR: 0.00634460,  Average loss: 0.0529, Accuracy: 0.7860
INFO:root:Test set: LR: 0.00629410,  Average loss: 0.0507, Accuracy: 0.7942
INFO:root:Test set: LR: 0.00624345,  Average loss: 0.0544, Accuracy: 0.7893
INFO:root:Test set: LR: 0.00619267,  Average loss: 0.0488, Accuracy: 0.8017
INFO:root:Test set: LR: 0.00619267,  Average loss: 0.0529, Accuracy: 0.7862
INFO:root:Test set: LR: 0.00614175,  Average loss: 0.0493, Accuracy: 0.7983
INFO:root:Test set: LR: 0.00609072,  Average loss: 0.0487, Accuracy: 0.7999
INFO:root:Test set: LR: 0.00603956,  Average loss: 0.0532, Accuracy: 0.7850
INFO:root:Test set: LR: 0.00598829,  Average loss: 0.0492, Accuracy: 0.7963
INFO:root:Test set: LR: 0.00593691,  Average loss: 0.0532, Accuracy: 0.7868
INFO:root:Test set: LR: 0.00588542,  Average loss: 0.0505, Accuracy: 0.7940
INFO:root:Test set: LR: 0.00583384,  Average loss: 0.0460, Accuracy: 0.8099
INFO:root:Test set: LR: 0.00583384,  Average loss: 0.0488, Accuracy: 0.8003
INFO:root:Test set: LR: 0.00578217,  Average loss: 0.0507, Accuracy: 0.7919
INFO:root:Test set: LR: 0.00573042,  Average loss: 0.0526, Accuracy: 0.7868
INFO:root:Test set: LR: 0.00567858,  Average loss: 0.0546, Accuracy: 0.7809
INFO:root:Test set: LR: 0.00562667,  Average loss: 0.0525, Accuracy: 0.7870
INFO:root:Test set: LR: 0.00557469,  Average loss: 0.0497, Accuracy: 0.7901
INFO:root:Test set: LR: 0.00552264,  Average loss: 0.0545, Accuracy: 0.7840
INFO:root:Test set: LR: 0.00547054,  Average loss: 0.0476, Accuracy: 0.8003
INFO:root:Test set: LR: 0.00541839,  Average loss: 0.0475, Accuracy: 0.8085
INFO:root:Test set: LR: 0.00536619,  Average loss: 0.0479, Accuracy: 0.8057
INFO:root:Test set: LR: 0.00531395,  Average loss: 0.0488, Accuracy: 0.7939
INFO:root:Test set: LR: 0.00526168,  Average loss: 0.0466, Accuracy: 0.8075
INFO:root:Test set: LR: 0.00520938,  Average loss: 0.0547, Accuracy: 0.7814
INFO:root:Test set: LR: 0.00515705,  Average loss: 0.0488, Accuracy: 0.7991
INFO:root:Test set: LR: 0.00510471,  Average loss: 0.0487, Accuracy: 0.8062
INFO:root:Test set: LR: 0.00505236,  Average loss: 0.0600, Accuracy: 0.7645
INFO:root:Test set: LR: 0.00500000,  Average loss: 0.0485, Accuracy: 0.8006
INFO:root:Test set: LR: 0.00494764,  Average loss: 0.0528, Accuracy: 0.7876
INFO:root:Test set: LR: 0.00489529,  Average loss: 0.0499, Accuracy: 0.7996
INFO:root:Test set: LR: 0.00484295,  Average loss: 0.0459, Accuracy: 0.8155
INFO:root:Test set: LR: 0.00484295,  Average loss: 0.0505, Accuracy: 0.7975
INFO:root:Test set: LR: 0.00479062,  Average loss: 0.0500, Accuracy: 0.8039
INFO:root:Test set: LR: 0.00473832,  Average loss: 0.0481, Accuracy: 0.8099
INFO:root:Test set: LR: 0.00468605,  Average loss: 0.0464, Accuracy: 0.8106
INFO:root:Test set: LR: 0.00463381,  Average loss: 0.0468, Accuracy: 0.8068
INFO:root:Test set: LR: 0.00458161,  Average loss: 0.0493, Accuracy: 0.8012
INFO:root:Test set: LR: 0.00452946,  Average loss: 0.0499, Accuracy: 0.7970
INFO:root:Test set: LR: 0.00447736,  Average loss: 0.0485, Accuracy: 0.8114
INFO:root:Test set: LR: 0.00442531,  Average loss: 0.0472, Accuracy: 0.8078
INFO:root:Test set: LR: 0.00437333,  Average loss: 0.0476, Accuracy: 0.8067
INFO:root:Test set: LR: 0.00432142,  Average loss: 0.0491, Accuracy: 0.8024
INFO:root:Test set: LR: 0.00426958,  Average loss: 0.0483, Accuracy: 0.8070
INFO:root:Test set: LR: 0.00421783,  Average loss: 0.0493, Accuracy: 0.8026
INFO:root:Test set: LR: 0.00416616,  Average loss: 0.0505, Accuracy: 0.7931
INFO:root:Test set: LR: 0.00411458,  Average loss: 0.0489, Accuracy: 0.8052
INFO:root:Test set: LR: 0.00406309,  Average loss: 0.0472, Accuracy: 0.8111
INFO:root:Test set: LR: 0.00401171,  Average loss: 0.0467, Accuracy: 0.8157
INFO:root:Test set: LR: 0.00401171,  Average loss: 0.0514, Accuracy: 0.8022
INFO:root:Test set: LR: 0.00396044,  Average loss: 0.0491, Accuracy: 0.8091
INFO:root:Test set: LR: 0.00390928,  Average loss: 0.0477, Accuracy: 0.8078
INFO:root:Test set: LR: 0.00385825,  Average loss: 0.0440, Accuracy: 0.8216
INFO:root:Test set: LR: 0.00385825,  Average loss: 0.0471, Accuracy: 0.8165
INFO:root:Test set: LR: 0.00380733,  Average loss: 0.0484, Accuracy: 0.8096
INFO:root:Test set: LR: 0.00375655,  Average loss: 0.0464, Accuracy: 0.8180
INFO:root:Test set: LR: 0.00370590,  Average loss: 0.0475, Accuracy: 0.8139
INFO:root:Test set: LR: 0.00365540,  Average loss: 0.0484, Accuracy: 0.8058
INFO:root:Test set: LR: 0.00360504,  Average loss: 0.0483, Accuracy: 0.8134
INFO:root:Test set: LR: 0.00355484,  Average loss: 0.0476, Accuracy: 0.8129
INFO:root:Test set: LR: 0.00350480,  Average loss: 0.0468, Accuracy: 0.8144
INFO:root:Test set: LR: 0.00345492,  Average loss: 0.0475, Accuracy: 0.8098
INFO:root:Test set: LR: 0.00340520,  Average loss: 0.0512, Accuracy: 0.7965
INFO:root:Test set: LR: 0.00335567,  Average loss: 0.0437, Accuracy: 0.8232
INFO:root:Test set: LR: 0.00335567,  Average loss: 0.0446, Accuracy: 0.8209
INFO:root:Test set: LR: 0.00330631,  Average loss: 0.0457, Accuracy: 0.8134
INFO:root:Test set: LR: 0.00325714,  Average loss: 0.0451, Accuracy: 0.8239
INFO:root:Test set: LR: 0.00325714,  Average loss: 0.0434, Accuracy: 0.8245
INFO:root:Test set: LR: 0.00325714,  Average loss: 0.0449, Accuracy: 0.8301
INFO:root:Test set: LR: 0.00325714,  Average loss: 0.0437, Accuracy: 0.8237
INFO:root:Test set: LR: 0.00320816,  Average loss: 0.0493, Accuracy: 0.8057
INFO:root:Test set: LR: 0.00315938,  Average loss: 0.0462, Accuracy: 0.8230
INFO:root:Test set: LR: 0.00311080,  Average loss: 0.0462, Accuracy: 0.8199
INFO:root:Test set: LR: 0.00306242,  Average loss: 0.0440, Accuracy: 0.8230
INFO:root:Test set: LR: 0.00301426,  Average loss: 0.0460, Accuracy: 0.8165
INFO:root:Test set: LR: 0.00296632,  Average loss: 0.0458, Accuracy: 0.8189
INFO:root:Test set: LR: 0.00291860,  Average loss: 0.0475, Accuracy: 0.8181
INFO:root:Test set: LR: 0.00287110,  Average loss: 0.0452, Accuracy: 0.8273
INFO:root:Test set: LR: 0.00282384,  Average loss: 0.0453, Accuracy: 0.8219
INFO:root:Test set: LR: 0.00277682,  Average loss: 0.0461, Accuracy: 0.8199
INFO:root:Test set: LR: 0.00273005,  Average loss: 0.0448, Accuracy: 0.8302
INFO:root:Test set: LR: 0.00273005,  Average loss: 0.0433, Accuracy: 0.8316
INFO:root:Test set: LR: 0.00273005,  Average loss: 0.0469, Accuracy: 0.8209
INFO:root:Test set: LR: 0.00268352,  Average loss: 0.0434, Accuracy: 0.8294
INFO:root:Test set: LR: 0.00263725,  Average loss: 0.0430, Accuracy: 0.8276
INFO:root:Test set: LR: 0.00259123,  Average loss: 0.0442, Accuracy: 0.8229
INFO:root:Test set: LR: 0.00254548,  Average loss: 0.0428, Accuracy: 0.8298
INFO:root:Test set: LR: 0.00250000,  Average loss: 0.0443, Accuracy: 0.8322
INFO:root:Test set: LR: 0.00250000,  Average loss: 0.0436, Accuracy: 0.8250
INFO:root:Test set: LR: 0.00245479,  Average loss: 0.0435, Accuracy: 0.8296
INFO:root:Test set: LR: 0.00240986,  Average loss: 0.0439, Accuracy: 0.8294
INFO:root:Test set: LR: 0.00236522,  Average loss: 0.0447, Accuracy: 0.8270
INFO:root:Test set: LR: 0.00232087,  Average loss: 0.0450, Accuracy: 0.8214
INFO:root:Test set: LR: 0.00227680,  Average loss: 0.0445, Accuracy: 0.8298
INFO:root:Test set: LR: 0.00223304,  Average loss: 0.0428, Accuracy: 0.8325
INFO:root:Test set: LR: 0.00223304,  Average loss: 0.0435, Accuracy: 0.8360
INFO:root:Test set: LR: 0.00223304,  Average loss: 0.0440, Accuracy: 0.8309
INFO:root:Test set: LR: 0.00218958,  Average loss: 0.0484, Accuracy: 0.8196
INFO:root:Test set: LR: 0.00214643,  Average loss: 0.0459, Accuracy: 0.8237
INFO:root:Test set: LR: 0.00210359,  Average loss: 0.0433, Accuracy: 0.8324
INFO:root:Test set: LR: 0.00206107,  Average loss: 0.0431, Accuracy: 0.8350
INFO:root:Test set: LR: 0.00201888,  Average loss: 0.0423, Accuracy: 0.8350
INFO:root:Test set: LR: 0.00197700,  Average loss: 0.0442, Accuracy: 0.8317
INFO:root:Test set: LR: 0.00193546,  Average loss: 0.0439, Accuracy: 0.8312
INFO:root:Test set: LR: 0.00189426,  Average loss: 0.0411, Accuracy: 0.8437
INFO:root:Test set: LR: 0.00189426,  Average loss: 0.0427, Accuracy: 0.8391
INFO:root:Test set: LR: 0.00185340,  Average loss: 0.0434, Accuracy: 0.8319
INFO:root:Test set: LR: 0.00181288,  Average loss: 0.0443, Accuracy: 0.8329
INFO:root:Test set: LR: 0.00177271,  Average loss: 0.0428, Accuracy: 0.8335
INFO:root:Test set: LR: 0.00173290,  Average loss: 0.0430, Accuracy: 0.8363
INFO:root:Test set: LR: 0.00169344,  Average loss: 0.0440, Accuracy: 0.8262
INFO:root:Test set: LR: 0.00165435,  Average loss: 0.0414, Accuracy: 0.8429
INFO:root:Test set: LR: 0.00161562,  Average loss: 0.0399, Accuracy: 0.8443
INFO:root:Test set: LR: 0.00161562,  Average loss: 0.0403, Accuracy: 0.8434
INFO:root:Test set: LR: 0.00157726,  Average loss: 0.0429, Accuracy: 0.8363
INFO:root:Test set: LR: 0.00153928,  Average loss: 0.0409, Accuracy: 0.8414
INFO:root:Test set: LR: 0.00150168,  Average loss: 0.0425, Accuracy: 0.8420
INFO:root:Test set: LR: 0.00146447,  Average loss: 0.0414, Accuracy: 0.8406
INFO:root:Test set: LR: 0.00142764,  Average loss: 0.0435, Accuracy: 0.8314
INFO:root:Test set: LR: 0.00139120,  Average loss: 0.0426, Accuracy: 0.8348
INFO:root:Test set: LR: 0.00135516,  Average loss: 0.0419, Accuracy: 0.8414
INFO:root:Test set: LR: 0.00131951,  Average loss: 0.0411, Accuracy: 0.8417
INFO:root:Test set: LR: 0.00128428,  Average loss: 0.0417, Accuracy: 0.8440
INFO:root:Test set: LR: 0.00124944,  Average loss: 0.0414, Accuracy: 0.8425
INFO:root:Test set: LR: 0.00121502,  Average loss: 0.0419, Accuracy: 0.8434
INFO:root:Test set: LR: 0.00118102,  Average loss: 0.0404, Accuracy: 0.8484
INFO:root:Test set: LR: 0.00118102,  Average loss: 0.0410, Accuracy: 0.8468
INFO:root:Test set: LR: 0.00114743,  Average loss: 0.0429, Accuracy: 0.8424
INFO:root:Test set: LR: 0.00111427,  Average loss: 0.0404, Accuracy: 0.8427
INFO:root:Test set: LR: 0.00108153,  Average loss: 0.0397, Accuracy: 0.8442
INFO:root:Test set: LR: 0.00104922,  Average loss: 0.0399, Accuracy: 0.8506
INFO:root:Test set: LR: 0.00104922,  Average loss: 0.0414, Accuracy: 0.8476
