INFO:root:Description: 迁移学习日志，参数如下
INFO:root:{'source_dataset': 'imagenet', 'target_dataset': 'food101', 'domain_label': 'real', 'arch': 'vgg16', 'model_path': '', 'resume': False, 'weight_decay': 0.0005, 'lr': 0.01, 'lr_factor': 0.2, 'bs': 32, 'momentum': 0.9, 'lr_step': 10, 'tensorboard_path': './runs/imagenet_food101/vgg16', 'checkpoint_path': './checkpoints/imagenet_food101/vgg16', 'checkpoint_save_step': 5, 'log_path': './log/vgg16/imagenet_food101/log1.log', 'end_epoch': 180}
INFO:root:Test set: LR: 0.01000000,  Average loss: 0.0688, Accuracy: 0.4504
INFO:root:Test set: LR: 0.00904508,  Average loss: 0.0412, Accuracy: 0.6592
INFO:root:Test set: LR: 0.00899318,  Average loss: 0.0432, Accuracy: 0.6482
INFO:root:Test set: LR: 0.00894005,  Average loss: 0.0406, Accuracy: 0.6669
INFO:root:Test set: LR: 0.00888573,  Average loss: 0.0419, Accuracy: 0.6581
INFO:root:Test set: LR: 0.00883022,  Average loss: 0.0472, Accuracy: 0.6236
INFO:root:Test set: LR: 0.00877355,  Average loss: 0.0435, Accuracy: 0.6512
INFO:root:Test set: LR: 0.00871572,  Average loss: 0.0410, Accuracy: 0.6645
INFO:root:Test set: LR: 0.00865677,  Average loss: 0.0466, Accuracy: 0.6257
INFO:root:Test set: LR: 0.00859670,  Average loss: 0.0414, Accuracy: 0.6594
INFO:root:Test set: LR: 0.00853553,  Average loss: 0.0409, Accuracy: 0.6666
INFO:root:Test set: LR: 0.00847329,  Average loss: 0.0420, Accuracy: 0.6540
INFO:root:Test set: LR: 0.00840999,  Average loss: 0.0402, Accuracy: 0.6702
INFO:root:Test set: LR: 0.00834565,  Average loss: 0.0386, Accuracy: 0.6855
INFO:root:Test set: LR: 0.00828030,  Average loss: 0.0382, Accuracy: 0.6826
INFO:root:Test set: LR: 0.00821394,  Average loss: 0.0382, Accuracy: 0.6825
INFO:root:Test set: LR: 0.00821394,  Average loss: 0.0448, Accuracy: 0.6453
INFO:root:Test set: LR: 0.00814660,  Average loss: 0.0391, Accuracy: 0.6813
INFO:root:Test set: LR: 0.00807831,  Average loss: 0.0424, Accuracy: 0.6518
INFO:root:Test set: LR: 0.00800908,  Average loss: 0.0395, Accuracy: 0.6779
INFO:root:Test set: LR: 0.00793893,  Average loss: 0.0444, Accuracy: 0.6426
INFO:root:Test set: LR: 0.00786788,  Average loss: 0.0380, Accuracy: 0.6851
INFO:root:Test set: LR: 0.00786788,  Average loss: 0.0386, Accuracy: 0.6855
INFO:root:Test set: LR: 0.00786788,  Average loss: 0.0401, Accuracy: 0.6741
INFO:root:Test set: LR: 0.00779596,  Average loss: 0.0394, Accuracy: 0.6768
INFO:root:Test set: LR: 0.00772320,  Average loss: 0.0403, Accuracy: 0.6746
INFO:root:Test set: LR: 0.00764960,  Average loss: 0.0395, Accuracy: 0.6733
INFO:root:Test set: LR: 0.00757519,  Average loss: 0.0396, Accuracy: 0.6763
INFO:root:Test set: LR: 0.00750000,  Average loss: 0.0431, Accuracy: 0.6576
INFO:root:Test set: LR: 0.00742405,  Average loss: 0.0392, Accuracy: 0.6796
INFO:root:Test set: LR: 0.00734736,  Average loss: 0.0372, Accuracy: 0.6936
INFO:root:Test set: LR: 0.00734736,  Average loss: 0.0383, Accuracy: 0.6876
INFO:root:Test set: LR: 0.00726995,  Average loss: 0.0399, Accuracy: 0.6754
INFO:root:Test set: LR: 0.00719186,  Average loss: 0.0380, Accuracy: 0.6880
INFO:root:Test set: LR: 0.00711309,  Average loss: 0.0393, Accuracy: 0.6825
INFO:root:Test set: LR: 0.00703368,  Average loss: 0.0384, Accuracy: 0.6884
INFO:root:Test set: LR: 0.00695366,  Average loss: 0.0342, Accuracy: 0.7170
INFO:root:Test set: LR: 0.00695366,  Average loss: 0.0366, Accuracy: 0.6987
INFO:root:Test set: LR: 0.00687303,  Average loss: 0.0394, Accuracy: 0.6865
INFO:root:Test set: LR: 0.00679184,  Average loss: 0.0356, Accuracy: 0.7088
INFO:root:Test set: LR: 0.00671010,  Average loss: 0.0342, Accuracy: 0.7130
INFO:root:Test set: LR: 0.00662784,  Average loss: 0.0339, Accuracy: 0.7170
INFO:root:Test set: LR: 0.00654508,  Average loss: 0.0347, Accuracy: 0.7135
INFO:root:Test set: LR: 0.00646186,  Average loss: 0.0400, Accuracy: 0.6790
INFO:root:Test set: LR: 0.00637819,  Average loss: 0.0353, Accuracy: 0.7103
INFO:root:Test set: LR: 0.00629410,  Average loss: 0.0354, Accuracy: 0.7108
INFO:root:Test set: LR: 0.00620961,  Average loss: 0.0395, Accuracy: 0.6876
INFO:root:Test set: LR: 0.00612476,  Average loss: 0.0347, Accuracy: 0.7154
INFO:root:Test set: LR: 0.00603956,  Average loss: 0.0334, Accuracy: 0.7260
INFO:root:Test set: LR: 0.00603956,  Average loss: 0.0341, Accuracy: 0.7175
INFO:root:Test set: LR: 0.00595404,  Average loss: 0.0335, Accuracy: 0.7208
INFO:root:Test set: LR: 0.00586824,  Average loss: 0.0359, Accuracy: 0.7040
INFO:root:Test set: LR: 0.00578217,  Average loss: 0.0333, Accuracy: 0.7261
INFO:root:Test set: LR: 0.00578217,  Average loss: 0.0348, Accuracy: 0.7126
INFO:root:Test set: LR: 0.00569587,  Average loss: 0.0339, Accuracy: 0.7167
INFO:root:Test set: LR: 0.00560935,  Average loss: 0.0343, Accuracy: 0.7149
INFO:root:Test set: LR: 0.00552264,  Average loss: 0.0351, Accuracy: 0.7130
INFO:root:Test set: LR: 0.00543578,  Average loss: 0.0349, Accuracy: 0.7118
INFO:root:Test set: LR: 0.00534878,  Average loss: 0.0333, Accuracy: 0.7257
INFO:root:Test set: LR: 0.00526168,  Average loss: 0.0350, Accuracy: 0.7154
INFO:root:Test set: LR: 0.00517450,  Average loss: 0.0353, Accuracy: 0.7100
INFO:root:Test set: LR: 0.00508726,  Average loss: 0.0335, Accuracy: 0.7251
INFO:root:Test set: LR: 0.00500000,  Average loss: 0.0335, Accuracy: 0.7232
INFO:root:Test set: LR: 0.00491274,  Average loss: 0.0339, Accuracy: 0.7217
INFO:root:Test set: LR: 0.00482550,  Average loss: 0.0358, Accuracy: 0.7113
INFO:root:Test set: LR: 0.00473832,  Average loss: 0.0333, Accuracy: 0.7274
INFO:root:Test set: LR: 0.00473832,  Average loss: 0.0318, Accuracy: 0.7406
INFO:root:Test set: LR: 0.00473832,  Average loss: 0.0323, Accuracy: 0.7323
INFO:root:Test set: LR: 0.00465122,  Average loss: 0.0310, Accuracy: 0.7441
INFO:root:Test set: LR: 0.00465122,  Average loss: 0.0324, Accuracy: 0.7311
INFO:root:Test set: LR: 0.00456422,  Average loss: 0.0319, Accuracy: 0.7339
INFO:root:Test set: LR: 0.00447736,  Average loss: 0.0309, Accuracy: 0.7426
INFO:root:Test set: LR: 0.00439065,  Average loss: 0.0340, Accuracy: 0.7278
INFO:root:Test set: LR: 0.00430413,  Average loss: 0.0312, Accuracy: 0.7433
INFO:root:Test set: LR: 0.00421783,  Average loss: 0.0308, Accuracy: 0.7448
INFO:root:Test set: LR: 0.00421783,  Average loss: 0.0345, Accuracy: 0.7201
INFO:root:Test set: LR: 0.00413176,  Average loss: 0.0315, Accuracy: 0.7367
INFO:root:Test set: LR: 0.00404596,  Average loss: 0.0297, Accuracy: 0.7555
INFO:root:Test set: LR: 0.00404596,  Average loss: 0.0297, Accuracy: 0.7550
INFO:root:Test set: LR: 0.00396044,  Average loss: 0.0319, Accuracy: 0.7398
INFO:root:Test set: LR: 0.00387524,  Average loss: 0.0311, Accuracy: 0.7434
INFO:root:Test set: LR: 0.00379039,  Average loss: 0.0297, Accuracy: 0.7523
INFO:root:Test set: LR: 0.00370590,  Average loss: 0.0286, Accuracy: 0.7650
INFO:root:Test set: LR: 0.00370590,  Average loss: 0.0300, Accuracy: 0.7494
INFO:root:Test set: LR: 0.00362181,  Average loss: 0.0306, Accuracy: 0.7511
INFO:root:Test set: LR: 0.00353814,  Average loss: 0.0312, Accuracy: 0.7460
INFO:root:Test set: LR: 0.00345492,  Average loss: 0.0302, Accuracy: 0.7579
INFO:root:Test set: LR: 0.00337216,  Average loss: 0.0307, Accuracy: 0.7514
INFO:root:Test set: LR: 0.00328990,  Average loss: 0.0283, Accuracy: 0.7660
INFO:root:Test set: LR: 0.00328990,  Average loss: 0.0286, Accuracy: 0.7676
INFO:root:Test set: LR: 0.00328990,  Average loss: 0.0311, Accuracy: 0.7510
INFO:root:Test set: LR: 0.00320816,  Average loss: 0.0293, Accuracy: 0.7620
INFO:root:Test set: LR: 0.00312697,  Average loss: 0.0285, Accuracy: 0.7683
INFO:root:Test set: LR: 0.00312697,  Average loss: 0.0280, Accuracy: 0.7717
INFO:root:Test set: LR: 0.00312697,  Average loss: 0.0297, Accuracy: 0.7600
INFO:root:Test set: LR: 0.00304634,  Average loss: 0.0289, Accuracy: 0.7676
INFO:root:Test set: LR: 0.00296632,  Average loss: 0.0299, Accuracy: 0.7623
INFO:root:Test set: LR: 0.00288691,  Average loss: 0.0282, Accuracy: 0.7711
INFO:root:Test set: LR: 0.00280814,  Average loss: 0.0284, Accuracy: 0.7699
INFO:root:Test set: LR: 0.00273005,  Average loss: 0.0288, Accuracy: 0.7688
INFO:root:Test set: LR: 0.00265264,  Average loss: 0.0274, Accuracy: 0.7747
INFO:root:Test set: LR: 0.00265264,  Average loss: 0.0286, Accuracy: 0.7670
INFO:root:Test set: LR: 0.00257595,  Average loss: 0.0290, Accuracy: 0.7682
INFO:root:Test set: LR: 0.00250000,  Average loss: 0.0280, Accuracy: 0.7723
INFO:root:Test set: LR: 0.00242481,  Average loss: 0.0294, Accuracy: 0.7691
INFO:root:Test set: LR: 0.00235040,  Average loss: 0.0290, Accuracy: 0.7725
INFO:root:Test set: LR: 0.00227680,  Average loss: 0.0292, Accuracy: 0.7697
INFO:root:Test set: LR: 0.00220404,  Average loss: 0.0284, Accuracy: 0.7711
INFO:root:Test set: LR: 0.00213212,  Average loss: 0.0261, Accuracy: 0.7905
INFO:root:Test set: LR: 0.00213212,  Average loss: 0.0273, Accuracy: 0.7829
INFO:root:Test set: LR: 0.00206107,  Average loss: 0.0288, Accuracy: 0.7734
INFO:root:Test set: LR: 0.00199092,  Average loss: 0.0270, Accuracy: 0.7825
INFO:root:Test set: LR: 0.00192169,  Average loss: 0.0277, Accuracy: 0.7841
INFO:root:Test set: LR: 0.00185340,  Average loss: 0.0275, Accuracy: 0.7895
INFO:root:Test set: LR: 0.00178606,  Average loss: 0.0287, Accuracy: 0.7731
INFO:root:Test set: LR: 0.00171970,  Average loss: 0.0267, Accuracy: 0.7904
INFO:root:Test set: LR: 0.00165435,  Average loss: 0.0270, Accuracy: 0.7873
INFO:root:Test set: LR: 0.00159001,  Average loss: 0.0269, Accuracy: 0.7934
INFO:root:Test set: LR: 0.00159001,  Average loss: 0.0273, Accuracy: 0.7909
INFO:root:Test set: LR: 0.00152671,  Average loss: 0.0269, Accuracy: 0.7881
INFO:root:Test set: LR: 0.00146447,  Average loss: 0.0264, Accuracy: 0.7937
INFO:root:Test set: LR: 0.00146447,  Average loss: 0.0266, Accuracy: 0.7887
INFO:root:Test set: LR: 0.00140330,  Average loss: 0.0281, Accuracy: 0.7862
INFO:root:Test set: LR: 0.00134323,  Average loss: 0.0269, Accuracy: 0.7948
INFO:root:Test set: LR: 0.00134323,  Average loss: 0.0279, Accuracy: 0.7907
INFO:root:Test set: LR: 0.00128428,  Average loss: 0.0265, Accuracy: 0.7974
INFO:root:Test set: LR: 0.00128428,  Average loss: 0.0276, Accuracy: 0.7924
INFO:root:Test set: LR: 0.00122645,  Average loss: 0.0266, Accuracy: 0.8002
INFO:root:Test set: LR: 0.00122645,  Average loss: 0.0268, Accuracy: 0.7979
INFO:root:Test set: LR: 0.00116978,  Average loss: 0.0275, Accuracy: 0.7930
INFO:root:Test set: LR: 0.00111427,  Average loss: 0.0278, Accuracy: 0.7938
INFO:root:Test set: LR: 0.00105995,  Average loss: 0.0263, Accuracy: 0.7994
INFO:root:Test set: LR: 0.00100682,  Average loss: 0.0262, Accuracy: 0.8033
INFO:root:Test set: LR: 0.00100682,  Average loss: 0.0265, Accuracy: 0.8041
INFO:root:Test set: LR: 0.00100682,  Average loss: 0.0277, Accuracy: 0.7953
INFO:root:Test set: LR: 0.00095492,  Average loss: 0.0270, Accuracy: 0.7981
INFO:root:Test set: LR: 0.00090424,  Average loss: 0.0268, Accuracy: 0.8007
INFO:root:Test set: LR: 0.00085481,  Average loss: 0.0275, Accuracy: 0.8019
INFO:root:Test set: LR: 0.00080665,  Average loss: 0.0274, Accuracy: 0.8049
INFO:root:Test set: LR: 0.00080665,  Average loss: 0.0267, Accuracy: 0.8017
INFO:root:Test set: LR: 0.00075976,  Average loss: 0.0271, Accuracy: 0.8036
INFO:root:Test set: LR: 0.00071416,  Average loss: 0.0262, Accuracy: 0.8062
INFO:root:Test set: LR: 0.00071416,  Average loss: 0.0268, Accuracy: 0.8029
INFO:root:Test set: LR: 0.00066987,  Average loss: 0.0272, Accuracy: 0.8087
INFO:root:Test set: LR: 0.00066987,  Average loss: 0.0274, Accuracy: 0.8046
INFO:root:Epoch 181 Test set: LR: 0.00050000,  Average loss: 0.0267, Accuracy: 0.8069
INFO:root:Epoch 182 Test set: LR: 0.00050000,  Average loss: 0.0266, Accuracy: 0.8123
INFO:root:Epoch 183 Test set: LR: 0.00050000,  Average loss: 0.0266, Accuracy: 0.8081
INFO:root:Epoch 184 Test set: LR: 0.00049991,  Average loss: 0.0269, Accuracy: 0.8085
INFO:root:Epoch 185 Test set: LR: 0.00049966,  Average loss: 0.0271, Accuracy: 0.8062
INFO:root:Epoch 186 Test set: LR: 0.00049923,  Average loss: 0.0275, Accuracy: 0.8108
INFO:root:Epoch 187 Test set: LR: 0.00049863,  Average loss: 0.0263, Accuracy: 0.8138
INFO:root:Epoch 188 Test set: LR: 0.00049863,  Average loss: 0.0264, Accuracy: 0.8125
INFO:root:Epoch 189 Test set: LR: 0.00049786,  Average loss: 0.0271, Accuracy: 0.8106
INFO:root:Epoch 190 Test set: LR: 0.00049692,  Average loss: 0.0272, Accuracy: 0.8069
INFO:root:Epoch 191 Test set: LR: 0.00049581,  Average loss: 0.0273, Accuracy: 0.8086
INFO:root:Epoch 192 Test set: LR: 0.00049454,  Average loss: 0.0273, Accuracy: 0.8091
INFO:root:Epoch 193 Test set: LR: 0.00049309,  Average loss: 0.0272, Accuracy: 0.8098
INFO:root:Epoch 194 Test set: LR: 0.00049148,  Average loss: 0.0269, Accuracy: 0.8123
INFO:root:Epoch 195 Test set: LR: 0.00048970,  Average loss: 0.0272, Accuracy: 0.8073
INFO:root:Epoch 196 Test set: LR: 0.00048776,  Average loss: 0.0275, Accuracy: 0.8074
INFO:root:Epoch 197 Test set: LR: 0.00048566,  Average loss: 0.0272, Accuracy: 0.8066
INFO:root:Epoch 198 Test set: LR: 0.00048340,  Average loss: 0.0278, Accuracy: 0.8085
INFO:root:Epoch 199 Test set: LR: 0.00048097,  Average loss: 0.0272, Accuracy: 0.8103
INFO:root:Epoch 200 Test set: LR: 0.00047839,  Average loss: 0.0275, Accuracy: 0.8093
INFO:root:Epoch 201 Test set: LR: 0.00047565,  Average loss: 0.0279, Accuracy: 0.8086
INFO:root:Epoch 202 Test set: LR: 0.00047275,  Average loss: 0.0270, Accuracy: 0.8095
INFO:root:Epoch 203 Test set: LR: 0.00046970,  Average loss: 0.0272, Accuracy: 0.8086
INFO:root:Epoch 204 Test set: LR: 0.00046651,  Average loss: 0.0274, Accuracy: 0.8081
INFO:root:Epoch 205 Test set: LR: 0.00046316,  Average loss: 0.0268, Accuracy: 0.8124
INFO:root:Epoch 206 Test set: LR: 0.00045967,  Average loss: 0.0281, Accuracy: 0.8044
INFO:root:Epoch 207 Test set: LR: 0.00045603,  Average loss: 0.0282, Accuracy: 0.8025
INFO:root:Epoch 208 Test set: LR: 0.00045225,  Average loss: 0.0281, Accuracy: 0.8065
INFO:root:Epoch 209 Test set: LR: 0.00044834,  Average loss: 0.0274, Accuracy: 0.8074
INFO:root:Epoch 210 Test set: LR: 0.00044429,  Average loss: 0.0279, Accuracy: 0.8050
INFO:root:Epoch 211 Test set: LR: 0.00044010,  Average loss: 0.0275, Accuracy: 0.8076
INFO:root:Epoch 212 Test set: LR: 0.00043579,  Average loss: 0.0280, Accuracy: 0.8113
INFO:root:Epoch 213 Test set: LR: 0.00043134,  Average loss: 0.0285, Accuracy: 0.8049
INFO:root:Epoch 214 Test set: LR: 0.00042678,  Average loss: 0.0286, Accuracy: 0.8049
INFO:root:Epoch 215 Test set: LR: 0.00042209,  Average loss: 0.0281, Accuracy: 0.8070
INFO:root:Epoch 216 Test set: LR: 0.00041728,  Average loss: 0.0288, Accuracy: 0.8050
INFO:root:Epoch 217 Test set: LR: 0.00041236,  Average loss: 0.0283, Accuracy: 0.8074
INFO:root:Epoch 218 Test set: LR: 0.00040733,  Average loss: 0.0284, Accuracy: 0.8067
INFO:root:Epoch 219 Test set: LR: 0.00040219,  Average loss: 0.0277, Accuracy: 0.8121
INFO:root:Epoch 220 Test set: LR: 0.00039695,  Average loss: 0.0277, Accuracy: 0.8101
INFO:root:Epoch 221 Test set: LR: 0.00039160,  Average loss: 0.0277, Accuracy: 0.8101
INFO:root:Epoch 222 Test set: LR: 0.00038616,  Average loss: 0.0284, Accuracy: 0.8075
INFO:root:Epoch 223 Test set: LR: 0.00038062,  Average loss: 0.0283, Accuracy: 0.8055
INFO:root:Epoch 224 Test set: LR: 0.00037500,  Average loss: 0.0284, Accuracy: 0.8081
INFO:root:Epoch 225 Test set: LR: 0.00036929,  Average loss: 0.0283, Accuracy: 0.8082
INFO:root:Epoch 226 Test set: LR: 0.00036350,  Average loss: 0.0280, Accuracy: 0.8072
INFO:root:Epoch 227 Test set: LR: 0.00035763,  Average loss: 0.0281, Accuracy: 0.8060
INFO:root:Epoch 228 Test set: LR: 0.00035168,  Average loss: 0.0282, Accuracy: 0.8054
INFO:root:Epoch 229 Test set: LR: 0.00034567,  Average loss: 0.0278, Accuracy: 0.8095
INFO:root:Epoch 230 Test set: LR: 0.00033959,  Average loss: 0.0288, Accuracy: 0.8057
INFO:root:Epoch 231 Test set: LR: 0.00033345,  Average loss: 0.0281, Accuracy: 0.8072
INFO:root:Epoch 232 Test set: LR: 0.00032725,  Average loss: 0.0282, Accuracy: 0.8104
INFO:root:Epoch 233 Test set: LR: 0.00032100,  Average loss: 0.0283, Accuracy: 0.8092
INFO:root:Epoch 234 Test set: LR: 0.00031470,  Average loss: 0.0280, Accuracy: 0.8096
INFO:root:Epoch 235 Test set: LR: 0.00030836,  Average loss: 0.0284, Accuracy: 0.8103
INFO:root:Epoch 236 Test set: LR: 0.00030198,  Average loss: 0.0285, Accuracy: 0.8097
INFO:root:Epoch 237 Test set: LR: 0.00029556,  Average loss: 0.0282, Accuracy: 0.8098
INFO:root:Epoch 238 Test set: LR: 0.00028911,  Average loss: 0.0281, Accuracy: 0.8110
INFO:root:Epoch 239 Test set: LR: 0.00028263,  Average loss: 0.0280, Accuracy: 0.8110
INFO:root:Epoch 240 Test set: LR: 0.00027613,  Average loss: 0.0278, Accuracy: 0.8112
INFO:root:Epoch 241 Test set: LR: 0.00026961,  Average loss: 0.0280, Accuracy: 0.8122
INFO:root:Epoch 242 Test set: LR: 0.00026308,  Average loss: 0.0281, Accuracy: 0.8106
INFO:root:Epoch 243 Test set: LR: 0.00025654,  Average loss: 0.0286, Accuracy: 0.8119
INFO:root:Epoch 244 Test set: LR: 0.00025000,  Average loss: 0.0288, Accuracy: 0.8108
INFO:root:Epoch 245 Test set: LR: 0.00024346,  Average loss: 0.0285, Accuracy: 0.8067
INFO:root:Epoch 246 Test set: LR: 0.00023692,  Average loss: 0.0287, Accuracy: 0.8110
INFO:root:Epoch 247 Test set: LR: 0.00023039,  Average loss: 0.0284, Accuracy: 0.8100
INFO:root:Epoch 248 Test set: LR: 0.00022387,  Average loss: 0.0283, Accuracy: 0.8113
INFO:root:Epoch 249 Test set: LR: 0.00021737,  Average loss: 0.0279, Accuracy: 0.8105
INFO:root:Epoch 250 Test set: LR: 0.00021089,  Average loss: 0.0279, Accuracy: 0.8119
INFO:root:Epoch 251 Test set: LR: 0.00020444,  Average loss: 0.0281, Accuracy: 0.8135
INFO:root:Epoch 252 Test set: LR: 0.00019802,  Average loss: 0.0284, Accuracy: 0.8112
INFO:root:Epoch 253 Test set: LR: 0.00019164,  Average loss: 0.0287, Accuracy: 0.8098
INFO:root:Epoch 254 Test set: LR: 0.00018530,  Average loss: 0.0280, Accuracy: 0.8138
INFO:root:Epoch 255 Test set: LR: 0.00017900,  Average loss: 0.0281, Accuracy: 0.8120
INFO:root:Epoch 256 Test set: LR: 0.00017275,  Average loss: 0.0279, Accuracy: 0.8126
INFO:root:Epoch 257 Test set: LR: 0.00016655,  Average loss: 0.0278, Accuracy: 0.8149
INFO:root:Epoch 258 Test set: LR: 0.00016655,  Average loss: 0.0280, Accuracy: 0.8136
INFO:root:Epoch 259 Test set: LR: 0.00016041,  Average loss: 0.0276, Accuracy: 0.8173
INFO:root:Epoch 260 Test set: LR: 0.00016041,  Average loss: 0.0282, Accuracy: 0.8147
INFO:root:Epoch 261 Test set: LR: 0.00015433,  Average loss: 0.0281, Accuracy: 0.8156
INFO:root:Epoch 262 Test set: LR: 0.00014832,  Average loss: 0.0282, Accuracy: 0.8135
INFO:root:Epoch 263 Test set: LR: 0.00014237,  Average loss: 0.0282, Accuracy: 0.8102
INFO:root:Epoch 264 Test set: LR: 0.00013650,  Average loss: 0.0286, Accuracy: 0.8131
INFO:root:Epoch 265 Test set: LR: 0.00013071,  Average loss: 0.0281, Accuracy: 0.8154
INFO:root:Epoch 266 Test set: LR: 0.00012500,  Average loss: 0.0281, Accuracy: 0.8137
INFO:root:Epoch 267 Test set: LR: 0.00011938,  Average loss: 0.0280, Accuracy: 0.8149
INFO:root:Epoch 268 Test set: LR: 0.00011384,  Average loss: 0.0280, Accuracy: 0.8159
INFO:root:Epoch 269 Test set: LR: 0.00010840,  Average loss: 0.0284, Accuracy: 0.8158
INFO:root:Epoch 270 Test set: LR: 0.00010305,  Average loss: 0.0283, Accuracy: 0.8164
INFO:root:Epoch 271 Test set: LR: 0.00009781,  Average loss: 0.0281, Accuracy: 0.8146
INFO:root:Epoch 272 Test set: LR: 0.00009267,  Average loss: 0.0278, Accuracy: 0.8156
INFO:root:Epoch 273 Test set: LR: 0.00008764,  Average loss: 0.0278, Accuracy: 0.8187
INFO:root:Epoch 274 Test set: LR: 0.00008764,  Average loss: 0.0276, Accuracy: 0.8187
INFO:root:Epoch 275 Test set: LR: 0.00008272,  Average loss: 0.0281, Accuracy: 0.8173
INFO:root:Epoch 276 Test set: LR: 0.00007791,  Average loss: 0.0279, Accuracy: 0.8173
INFO:root:Epoch 277 Test set: LR: 0.00007322,  Average loss: 0.0277, Accuracy: 0.8161
INFO:root:Epoch 278 Test set: LR: 0.00006866,  Average loss: 0.0279, Accuracy: 0.8159
INFO:root:Epoch 279 Test set: LR: 0.00006421,  Average loss: 0.0281, Accuracy: 0.8178
INFO:root:Epoch 280 Test set: LR: 0.00005990,  Average loss: 0.0280, Accuracy: 0.8173
INFO:root:Epoch 281 Test set: LR: 0.00005571,  Average loss: 0.0279, Accuracy: 0.8166
INFO:root:Epoch 282 Test set: LR: 0.00005166,  Average loss: 0.0278, Accuracy: 0.8164
INFO:root:Epoch 283 Test set: LR: 0.00004775,  Average loss: 0.0279, Accuracy: 0.8173
INFO:root:Epoch 284 Test set: LR: 0.00004397,  Average loss: 0.0278, Accuracy: 0.8166
INFO:root:Epoch 285 Test set: LR: 0.00004033,  Average loss: 0.0278, Accuracy: 0.8171
INFO:root:Epoch 286 Test set: LR: 0.00003684,  Average loss: 0.0280, Accuracy: 0.8162
INFO:root:Epoch 287 Test set: LR: 0.00003349,  Average loss: 0.0278, Accuracy: 0.8148
